match_id,map_number,map_name,team1,team1_ct_half,team1_t_half,team1_ot,team2,team2_ct_half,team2_t_half,team2_ot,team1_total,team2_total
2389701,2,Ancient,WATERMELON,8,4,4,FORZE Reload,8,2,4,16,14
2389163,1,Ancient,AaB,9,3,0,Washington,4,3,0,12,7
2389163,2,Overpass,AaB,3,9,0,Washington,1,4,0,12,5
2389163,3,Inferno,AaB,7,5,0,Washington,6,5,0,12,11
2389550,1,Inferno,1win,8,4,0,Leo,5,5,0,12,10
2389550,2,Ancient,1win,7,5,0,Leo,6,3,0,12,9
2389223,1,Nuke,FAVBET,5,7,0,Fingers Crossed,3,6,0,12,9
2389223,2,Overpass,FAVBET,7,5,0,Fingers Crossed,4,8,0,12,12
2389164,1,Overpass,los kogutos,6,6,0,777,7,4,0,12,11
2389164,2,Nuke,los kogutos,9,3,0,777,4,2,0,12,6
2389549,1,Inferno,Johnny Speeds,8,4,0,Metizport,5,6,0,12,11
2389549,2,Overpass,Johnny Speeds,6,6,0,Metizport,7,2,0,12,9
2389704,1,Nuke,ARCRED,7,5,5,WW,7,4,2,17,13
2389704,2,Dust2,ARCRED,5,7,0,WW,4,6,0,12,10
2389704,3,Inferno,ARCRED,8,4,0,WW,5,7,0,12,12
2389222,1,Inferno,GenOne,9,3,0,AaB,4,0,0,12,4
2389222,2,Dust2,GenOne,11,1,0,AaB,2,0,0,12,2
2389736,1,Nuke,Rooster,3,9,0,Mc,0,4,0,12,4
2389736,2,Dust2,Rooster,7,5,0,Mc,6,4,0,12,10
2389736,3,Overpass,Rooster,8,4,0,Mc,5,7,0,12,12
2389698,1,Ancient,K27,7,5,5,WATERMELON,7,10,8,17,25
2389698,2,Nuke,K27,8,4,0,WATERMELON,5,1,0,12,6
2389735,1,Overpass,The Gentlemans Kennel,6,6,0,Mc,1,7,0,12,8
2389735,2,Nuke,The Gentlemans Kennel,5,7,0,Mc,6,6,0,12,12
2389734,1,Anubis,Rooster,4,8,0,THUNDER dOWNUNDER,0,5,0,12,5
2389734,2,Nuke,Rooster,1,11,0,THUNDER dOWNUNDER,0,2,0,12,2
2389732,1,Overpass,THUNDER dOWNUNDER,4,8,0,Mc,3,5,0,12,8
2389732,2,Nuke,THUNDER dOWNUNDER,5,7,7,Mc,5,4,2,19,11
2389732,3,Inferno,THUNDER dOWNUNDER,5,7,0,Mc,8,2,0,12,10
2389733,1,Nuke,Rooster,7,5,0,The Gentlemans Kennel,6,3,0,12,9
2389733,2,Overpass,Rooster,8,4,0,The Gentlemans Kennel,5,3,0,12,8
2389686,1,Mirage,LUNA,4,8,0,9z,0,5,0,12,5
2389686,2,Ancient,LUNA,1,11,0,9z,0,2,0,12,2
2389683,1,Inferno,Sharks,9,3,0,LUNA,4,0,0,12,4
2389683,2,Nuke,Sharks,6,6,0,LUNA,7,1,0,12,8
2389682,1,Inferno,Procyon,8,4,0,Isurus,5,7,0,12,12
2389682,2,Mirage,Procyon,9,3,0,Isurus,4,0,0,12,4
2389547,1,Ancient,KOLESIE,6,6,0,MINLATE,4,7,0,12,11
2389547,2,Anubis,KOLESIE,7,5,0,MINLATE,6,1,0,12,7
2389547,3,Nuke,KOLESIE,8,4,0,MINLATE,5,1,0,12,6
2389220,1,Mirage,Eternal Fire,5,7,0,MOUZ NXT,3,6,0,12,9
2389220,2,Nuke,Eternal Fire,7,5,0,MOUZ NXT,4,8,0,12,12
2389679,1,Nuke,BESTIA,6,6,0,Isurus,7,2,0,12,9
2389679,2,Dust2,BESTIA,6,6,0,Isurus,7,1,0,12,8
2389680,1,Overpass,Marsborne,10,2,0,Procyon,3,5,0,12,8
2389680,2,Inferno,Marsborne,9,3,0,Procyon,4,3,0,12,7
2389546,1,Ancient,AM,5,7,0,los kogutos,1,6,0,12,7
2389546,2,Nuke,AM,6,6,0,los kogutos,4,7,0,12,11
2389050,1,Mirage,Oramond,10,2,0,Bebop,3,0,0,12,3
2389050,2,Nuke,Oramond,10,2,0,Bebop,3,0,0,12,3
2389049,1,Overpass,Sashi,9,3,0,MASONIC,4,3,0,12,7
2389049,2,Train,Sashi,5,7,0,MASONIC,0,6,0,12,6
2389049,3,Nuke,Sashi,7,5,5,MASONIC,7,4,0,17,11
2389218,1,Mirage,AaB,3,9,0,illwill,0,4,0,12,4
2389218,2,Overpass,AaB,5,7,7,illwill,5,4,1,19,10
2389218,3,Anubis,AaB,2,10,0,illwill,2,3,0,12,5
2389545,1,Anubis,ex-RUBY,9,3,0,Leo,4,5,0,12,9
2389545,2,Nuke,ex-RUBY,5,7,0,Leo,8,2,0,12,10
2389678,1,Anubis,OUTPLAYED,2,10,0,RED Canids,0,3,0,12,3
2389678,2,Ancient,OUTPLAYED,2,10,0,RED Canids,0,3,0,12,3
2389544,1,Ancient,1win,1,11,0,Fingers Crossed,2,2,0,12,4
2389544,2,Dust2,1win,5,7,0,Fingers Crossed,8,1,0,12,9
2389544,3,Inferno,1win,3,9,0,Fingers Crossed,3,4,0,12,7
2389675,1,Anubis,Fluxo,7,5,0,OUTPLAYED,6,3,0,12,9
2389675,2,Inferno,Fluxo,6,6,0,OUTPLAYED,7,1,0,12,8
2389674,1,Mirage,Zingaro,3,9,0,Bounty Hunters,0,4,0,12,4
2389674,2,Ancient,Zingaro,2,10,0,Bounty Hunters,0,3,0,12,3
2389217,1,Overpass,GenOne,4,8,0,AM,2,5,0,12,7
2389217,2,Dust2,GenOne,9,3,0,AM,4,5,0,12,9
2389217,3,Ancient,GenOne,6,6,0,AM,3,7,0,12,10
2389671,1,Dust2,Imperial,12,0,0,Zingaro,1,0,0,12,1
2389671,2,Mirage,Imperial,11,1,0,Zingaro,2,0,0,12,2
2389542,1,Nuke,FAVBET,5,7,0,SIXSEVEN,8,4,0,12,12
2389542,2,Dust2,FAVBET,3,9,0,SIXSEVEN,10,1,0,12,11
2389216,1,Nuke,ex-RUBY,4,8,0,Fingers Crossed,3,5,0,12,8
2389216,2,Mirage,ex-RUBY,6,6,0,Fingers Crossed,4,7,0,12,11
2389541,1,Nuke,Metizport,2,10,0,FORZE Reload,3,3,0,12,6
2389541,2,Overpass,Metizport,10,2,0,FORZE Reload,3,7,0,12,10
2389541,3,Ancient,Metizport,3,9,0,FORZE Reload,6,4,0,12,10
2389215,1,Inferno,ARCRED,8,4,0,BRUTE,5,7,0,12,12
2389215,2,Dust2,ARCRED,10,2,0,BRUTE,3,0,0,12,3
2389540,1,Dust2,Oramond,6,6,0,Leo,7,5,0,12,12
2389540,2,Nuke,Oramond,8,4,0,Leo,5,5,0,12,10
2389539,1,Inferno,Fingers Crossed,4,8,0,magic,0,5,0,12,5
2389539,2,Dust2,Fingers Crossed,6,6,6,magic,6,10,8,18,24
2389539,3,Mirage,Fingers Crossed,2,10,0,magic,3,3,0,12,6
2389041,1,Overpass,Metizport,3,9,0,Bebop,0,4,0,12,4
2389041,2,Mirage,Metizport,5,7,7,Bebop,5,8,10,19,23
2389213,1,Dust2,GenOne,8,4,0,Eternal Fire,5,4,0,12,9
2389213,2,Ancient,GenOne,6,6,0,Eternal Fire,7,3,0,12,10
2389212,1,Nuke,ARCRED,6,6,0,kONO,7,0,0,12,7
2389212,2,Dust2,ARCRED,5,7,0,kONO,6,6,0,12,12
2389212,3,Anubis,ARCRED,11,1,0,kONO,2,1,0,12,3
2389538,1,Nuke,AM,2,10,0,MINLATE,0,3,0,12,3
2389538,2,Ancient,AM,4,8,0,MINLATE,1,5,0,12,6
2389623,1,Mirage,ALLINNERS,6,6,0,HOTU,4,7,0,12,11
2389623,2,Overpass,ALLINNERS,1,11,0,HOTU,2,2,0,12,4
2389045,1,Mirage,Inner Circle,5,7,0,Fingers Crossed,8,2,0,12,10
2389045,2,Nuke,Inner Circle,6,6,0,Fingers Crossed,7,2,0,12,9
2389622,1,Dust2,ALLINNERS,6,6,0,mix52,5,7,0,12,12
2389622,2,Inferno,ALLINNERS,7,5,0,mix52,6,2,0,12,8
2389622,3,Mirage,ALLINNERS,5,7,0,mix52,8,3,0,12,11
2389210,1,Anubis,AM,2,10,0,Nemiga,3,3,0,12,6
2389210,2,Ancient,AM,8,4,0,Nemiga,5,2,0,12,7
2389210,3,Mirage,AM,4,8,0,Nemiga,4,5,0,12,9
2389535,1,Dust2,SIXSEVEN,8,4,4,Metizport,8,2,4,16,14
2389535,2,Nuke,SIXSEVEN,6,6,0,Metizport,3,7,0,12,10
2389620,1,Dust2,mix52,6,6,0,NOVAQ,7,5,0,12,12
2389620,2,Ancient,mix52,8,4,0,NOVAQ,5,6,0,12,11
2389615,1,Inferno,ALLINNERS,6,6,0,Omega,7,2,0,12,9
2389615,2,Ancient,ALLINNERS,6,6,0,Omega,7,3,0,12,10
2389044,1,Nuke,KOLESIE,6,6,0,Eternal Fire,7,5,0,12,12
2389044,2,Mirage,KOLESIE,10,2,0,Eternal Fire,3,5,0,12,8
2389208,1,Anubis,Fingers Crossed,6,6,0,AaB,7,3,0,12,10
2389208,2,Mirage,Fingers Crossed,2,10,0,AaB,3,3,0,12,6
2389208,3,Ancient,Fingers Crossed,4,8,0,AaB,1,5,0,12,6
2389619,1,Overpass,NOVAQ,7,5,0,ALTAY,6,5,0,12,11
2389619,2,Inferno,NOVAQ,5,7,7,ALTAY,5,7,5,19,17
2389613,1,Dust2,BetBoom,6,6,0,Omega,7,2,0,12,9
2389613,2,Ancient,BetBoom,10,2,0,Omega,3,5,0,12,8
2389618,1,Dust2,mix52,7,5,0,HOTU,2,8,0,12,10
2389618,2,Overpass,mix52,7,5,0,HOTU,0,8,0,12,8
2389614,1,Mirage,GOOD GAME SPOT,4,8,0,ALLINNERS,4,5,0,12,9
2389614,2,Ancient,GOOD GAME SPOT,5,7,0,ALLINNERS,5,6,0,12,11
2389043,1,Dust2,AM,7,5,0,ex-RUBY,6,5,0,12,11
2389043,2,Mirage,AM,5,7,7,ex-RUBY,5,1,4,19,10
2389043,3,Ancient,AM,8,4,0,ex-RUBY,2,9,0,12,11
2389612,1,Anubis,Omega,3,9,0,ALLINNERS,1,4,0,12,5
2389612,2,Ancient,Omega,7,5,0,ALLINNERS,6,2,0,12,8
2389612,3,Dust2,Omega,6,6,0,ALLINNERS,7,2,0,12,9
2389616,1,Dust2,HOTU,4,8,8,ALTAY,4,4,2,20,10
2389616,2,Nuke,HOTU,7,5,0,ALTAY,6,2,0,12,8
2389611,1,Mirage,BetBoom,9,3,0,GOOD GAME SPOT,4,1,0,12,5
2389611,2,Dust2,BetBoom,4,8,8,GOOD GAME SPOT,4,4,0,20,8
2389617,1,Dust2,NOVAQ,1,11,0,mix52,0,2,0,12,2
2389617,2,Overpass,NOVAQ,3,9,0,mix52,4,4,0,12,8
2389131,1,Nuke,AM,6,6,0,BET-M,4,7,0,12,11
2389131,2,Dust2,AM,7,5,0,BET-M,6,1,0,12,7
2389131,3,Ancient,AM,3,9,0,BET-M,4,4,0,12,8
2389206,1,Inferno,Fingers Crossed,4,8,8,ARCRED,4,7,5,20,16
2389206,2,Dust2,Fingers Crossed,0,12,0,ARCRED,0,1,0,12,1
2389206,3,Mirage,Fingers Crossed,7,5,0,ARCRED,6,1,0,12,7
2389042,1,Mirage,MASONIC,4,8,8,Acend,4,3,7,20,14
2389042,2,Nuke,MASONIC,7,5,0,Acend,6,2,0,12,8
2389042,3,Ancient,MASONIC,5,7,0,Acend,8,2,0,12,10
2389204,1,Mirage,AM,6,6,0,Eternal Fire,7,5,0,12,12
2389204,2,Dust2,AM,7,5,0,Eternal Fire,6,3,0,12,9
2389528,1,Nuke,Fingers Crossed,7,5,0,Metizport,6,3,0,12,9
2389528,2,Inferno,Fingers Crossed,5,7,0,Metizport,6,6,0,12,12
2389528,3,Ancient,Fingers Crossed,8,4,0,Metizport,5,3,0,12,8
2389355,1,Ancient,ODDIK,8,4,0,Vasco,5,4,0,12,9
2389355,2,Dust2,ODDIK,9,3,0,Vasco,4,2,0,12,6
2389162,1,Dust2,Fingers Crossed,8,4,0,GenOne,5,5,0,12,10
2389162,2,Nuke,Fingers Crossed,4,8,0,GenOne,5,5,0,12,10
2389527,1,Anubis,FAVBET,4,8,0,Leo,3,5,0,12,8
2389527,2,Ancient,FAVBET,6,6,0,Leo,4,7,0,12,11
2389526,1,Dust2,AM,5,7,7,Ursa,5,4,2,19,11
2389526,2,Mirage,AM,6,6,0,Ursa,7,4,0,12,11
2389354,1,Inferno,MIBR,11,1,0,Oruga,2,0,0,12,2
2389354,2,Nuke,MIBR,7,5,0,Oruga,6,0,0,12,6
2389201,1,Mirage,ex-RUBY,10,2,0,BRUTE,3,5,0,12,8
2389201,2,Dust2,ex-RUBY,9,3,0,BRUTE,4,4,0,12,8
2389161,1,Dust2,HyperSpirit,4,8,0,Eternal Fire,3,5,0,12,8
2389161,2,Mirage,HyperSpirit,8,4,0,Eternal Fire,5,1,0,12,6
2389161,3,Nuke,HyperSpirit,8,4,0,Eternal Fire,5,3,0,12,8
2389610,1,Dust2,BIG,10,2,0,HAVU,3,2,0,12,5
2389610,2,Overpass,BIG,7,5,5,HAVU,7,4,2,17,13
2389670,1,Nuke,EGOISTO,6,6,6,Winners,6,4,0,18,10
2389670,2,Dust2,EGOISTO,6,6,0,Winners,7,1,0,12,8
2389040,1,Dust2,MANA,6,6,0,MOUZ NXT,7,1,0,12,8
2389040,2,Train,MANA,5,7,0,MOUZ NXT,2,6,0,12,8
2389040,3,Ancient,MANA,1,11,0,MOUZ NXT,3,2,0,12,5
2389525,1,Ancient,1win,5,7,0,MINLATE,4,6,0,12,10
2389525,2,Inferno,1win,3,9,9,MINLATE,3,7,5,21,15
2389525,3,Anubis,1win,6,6,0,MINLATE,3,7,0,12,10
2389200,1,Dust2,FAVBET,7,5,0,ALLINNERS,6,0,0,12,6
2389200,2,Inferno,FAVBET,10,2,0,ALLINNERS,3,2,0,12,5
2389160,1,Overpass,Acend,3,9,9,777,3,4,1,21,8
2389160,2,Mirage,Acend,10,2,0,777,3,1,0,12,4
2389609,1,Inferno,Alliance,7,5,0,SemperFi,6,2,0,12,8
2389609,2,Nuke,Alliance,6,6,0,SemperFi,7,5,0,12,12
2389199,1,Overpass,kONO,2,10,0,AaB,2,3,0,12,5
2389199,2,Dust2,kONO,10,2,0,AaB,3,9,0,12,12
2389199,3,Inferno,kONO,7,5,0,AaB,1,8,0,12,9
2389039,1,Mirage,japczany,2,10,0,UNiTY,3,3,0,12,6
2389039,2,Ancient,japczany,5,7,0,UNiTY,5,6,0,12,11
2389669,1,Dust2,Legion,7,5,5,Arise,7,4,2,17,13
2389669,2,Overpass,Legion,4,8,0,Arise,9,2,0,12,11
2389668,1,Anubis,Arise,10,2,0,Flshbck,3,5,0,12,8
2389668,2,Mirage,Arise,7,5,0,Flshbck,6,6,0,12,12
2389667,1,Anubis,Legion,9,3,0,Ikari,4,0,0,12,4
2389667,2,Inferno,Legion,9,3,0,Ikari,4,0,0,12,4
2389353,1,Mirage,Oruga,7,5,0,Yawara,6,0,0,12,6
2389353,2,Nuke,Oruga,7,5,0,Yawara,6,1,0,12,7
2389352,1,Mirage,FOLHA AMARELA,6,6,0,MIBR,4,7,0,12,11
2389352,2,Nuke,FOLHA AMARELA,6,6,0,MIBR,1,7,0,12,8
2389524,1,Mirage,FORZE Reload,6,6,0,rottweilers,1,7,0,12,8
2389524,2,Ancient,FORZE Reload,11,1,0,rottweilers,2,9,0,12,11
2389524,3,Anubis,FORZE Reload,9,3,0,rottweilers,4,2,0,12,6
2389607,1,Inferno,SemperFi,4,8,0,HAVU,6,5,0,12,11
2389607,2,Dust2,SemperFi,2,10,0,HAVU,8,3,0,12,11
2389351,1,Inferno,ODDIK,9,3,3,LP,9,4,2,15,15
2389351,2,Nuke,ODDIK,4,8,0,LP,1,5,0,12,6
2389351,3,Ancient,ODDIK,11,1,0,LP,2,6,0,12,8
2389198,1,Mirage,ex-RUBY,7,5,0,Eternal Fire,4,8,0,12,12
2389198,2,Nuke,ex-RUBY,5,7,0,Eternal Fire,6,6,0,12,12
2389450,1,Mirage,GameHunters,3,9,0,RED Canids,7,4,0,12,11
2389450,2,Nuke,GameHunters,5,7,7,RED Canids,5,1,4,19,10
2389197,1,Mirage,AM,9,3,3,BRUTE,9,2,4,15,15
2389197,2,Ancient,AM,9,3,0,BRUTE,4,3,0,12,7
2389197,3,Overpass,AM,8,4,0,BRUTE,5,5,0,12,10
2389605,1,Inferno,HAVU,6,6,0,STATE,7,5,0,12,12
2389605,2,Nuke,HAVU,7,5,0,STATE,4,8,0,12,12
2389605,3,Overpass,HAVU,7,5,0,STATE,6,3,0,12,9
2389606,1,Nuke,Alliance,7,5,5,Metizport,7,7,5,17,19
2389606,2,Ancient,Alliance,9,3,0,Metizport,4,1,0,12,5
2389350,1,Ancient,Bounty Hunters,6,6,0,Vasco,7,4,0,12,11
2389350,2,Overpass,Bounty Hunters,6,6,0,Vasco,5,7,0,12,12
2389350,3,Mirage,Bounty Hunters,6,6,6,Vasco,6,1,4,18,11
2389449,1,Anubis,MIBR,11,1,0,Yawara,2,0,0,12,2
2389449,2,Mirage,MIBR,9,3,0,Yawara,4,6,0,12,10
2389522,1,Overpass,los kogutos,10,2,0,Acend,3,3,0,12,6
2389522,2,Nuke,los kogutos,7,5,0,Acend,6,2,0,12,8
2389123,1,Ancient,AM,9,3,0,Phantom,4,0,0,12,4
2389123,2,Anubis,AM,9,3,0,Phantom,4,2,0,12,6
2389157,1,Overpass,AaB,9,3,0,BRUTE,1,10,0,12,11
2389157,2,Mirage,AaB,7,5,0,BRUTE,2,8,0,12,10
2389603,1,Inferno,Lilmix,1,11,0,SemperFi,9,2,0,12,11
2389603,2,Dust2,Lilmix,1,11,0,SemperFi,0,2,0,12,2
2389521,1,Nuke,kONO,3,9,9,MINLATE,3,3,7,21,13
2389521,2,Ancient,kONO,3,9,0,MINLATE,4,4,0,12,8
2389037,1,Dust2,BASEMENT BOYS,4,8,0,MANA,2,5,0,12,7
2389037,2,Mirage,BASEMENT BOYS,6,6,0,MANA,5,7,0,12,12
2389581,1,Dust2,regain,7,5,0,Chicken Coop,6,3,0,12,9
2389581,2,Overpass,regain,2,10,0,Chicken Coop,2,3,0,12,5
2389581,3,Ancient,regain,6,6,0,Chicken Coop,3,7,0,12,10
2389602,1,Nuke,STATE,6,6,6,SINQU,6,4,2,18,12
2389349,1,Inferno,MIBR,5,7,0,Crashers,8,2,0,12,10
2389349,2,Nuke,MIBR,11,1,0,Crashers,2,0,0,12,2
2389601,1,Nuke,Alliance,9,3,0,Sidequest,4,0,0,12,4
2389600,1,Nuke,STATE,8,4,0,Sidequest,5,2,0,12,7
2389599,1,Nuke,Alliance,9,3,0,SINQU,4,0,0,12,4
2389597,1,Overpass,Alliance,7,5,0,STATE,6,6,0,12,12
2389348,1,Nuke,ShindeN,5,7,0,Oruga,8,4,0,12,12
2389348,2,Inferno,ShindeN,7,5,0,Oruga,2,8,0,12,10
2389348,3,Overpass,ShindeN,6,6,0,Oruga,5,7,0,12,12
2389598,1,Nuke,SINQU,6,6,0,Sidequest,7,2,0,12,9
2389194,1,Nuke,Fingers Crossed,7,5,5,Betclic,7,4,0,17,11
2389194,2,Mirage,Fingers Crossed,4,8,0,Betclic,6,5,0,12,11
2389194,3,Dust2,Fingers Crossed,5,7,7,Betclic,5,0,4,19,9
2389446,1,Nuke,BESTIA Academy,9,3,0,RED Canids,4,8,0,12,12
2389446,2,Ancient,BESTIA Academy,3,9,0,RED Canids,2,4,0,12,6
2389446,3,Overpass,BESTIA Academy,5,7,0,RED Canids,1,6,0,12,7
2389520,1,Mirage,MINLATE,9,3,0,Eternal Fire,4,5,0,12,9
2389520,2,Nuke,MINLATE,10,2,0,Eternal Fire,3,6,0,12,9
2389596,1,Dust2,HAVU,7,5,0,ReThink,6,2,0,12,8
2389155,1,Overpass,Phantom,9,3,3,MASONIC,9,2,4,15,15
2389155,2,Nuke,Phantom,5,7,7,MASONIC,5,2,4,19,11
2389595,1,Ancient,Metizport,5,7,0,Flying Angels,8,4,0,12,12
2389445,1,Ancient,9z,9,3,0,Keyd Stars,4,2,0,12,6
2389445,2,Overpass,9z,7,5,0,Keyd Stars,6,0,0,12,6
2389593,1,Inferno,Metizport,8,4,0,ReThink,5,2,0,12,7
2389594,1,Dust2,HAVU,10,2,0,Flying Angels,3,0,0,12,3
2389347,1,Overpass,Procyon,5,7,0,Vasco,3,6,0,12,9
2389347,2,Mirage,Procyon,6,6,0,Vasco,5,7,0,12,12
2389592,1,Ancient,ReThink,11,1,0,Flying Angels,2,4,0,12,6
2389591,1,Nuke,Metizport,4,8,0,HAVU,0,5,0,12,5
2389444,1,Inferno,Sharks,9,3,0,METANOIA,4,3,0,12,7
2389444,2,Anubis,Sharks,11,1,0,METANOIA,2,0,0,12,2
2389193,1,Ancient,kONO,3,9,0,UNiTY,1,4,0,12,5
2389193,2,Anubis,kONO,2,10,0,UNiTY,0,3,0,12,3
2389518,1,Overpass,Acend,6,6,6,Bebop,6,4,0,18,10
2389518,2,Mirage,Acend,7,5,5,Bebop,7,2,4,17,13
2389518,3,Dust2,Acend,7,5,0,Bebop,6,4,0,12,10
2389590,1,Inferno,SemperFi,8,4,0,INFURITY,5,2,0,12,7
2389589,1,Mirage,Johnny Speeds,9,3,0,EXEN,4,2,0,12,6
2389346,1,Nuke,ODDIK,11,1,0,GameHunters,2,8,0,12,10
2389346,2,Overpass,ODDIK,6,6,0,GameHunters,7,5,0,12,12
2389588,1,Inferno,SemperFi,9,3,0,EXEN,4,3,0,12,7
2389443,1,Mirage,Fluxo,4,8,0,Yawara,0,5,0,12,5
2389443,2,Nuke,Fluxo,7,5,0,Yawara,6,1,0,12,7
2389443,3,Ancient,Fluxo,2,10,0,Yawara,6,3,0,12,9
2389587,1,Nuke,Johnny Speeds,8,4,0,INFURITY,5,0,0,12,5
2389192,1,Mirage,Nemiga,7,5,0,ALLINNERS,6,4,0,12,10
2389192,2,Anubis,Nemiga,6,6,0,ALLINNERS,7,5,0,12,12
2389585,1,Mirage,Johnny Speeds,10,2,0,SemperFi,3,0,0,12,3
2389586,1,Nuke,INFURITY,6,6,0,EXEN,7,2,0,12,9
2389036,1,Nuke,japczany,5,7,0,Fingers Crossed,1,6,0,12,7
2389036,2,Dust2,japczany,5,7,0,Fingers Crossed,6,6,0,12,12
2389191,1,Anubis,MOUZ NXT,8,4,4,AaB,8,4,2,16,14
2389191,2,Overpass,MOUZ NXT,6,6,0,AaB,0,7,0,12,7
2389191,3,Mirage,MOUZ NXT,10,2,0,AaB,3,5,0,12,8
2389584,1,Mirage,Lilmix,8,4,0,Luleflames,5,3,0,12,8
2389517,1,Inferno,rottweilers,9,3,0,Bushido Wildcats,4,1,0,12,5
2389517,2,Mirage,rottweilers,7,5,0,Bushido Wildcats,6,4,0,12,10
2389583,1,Ancient,BIG,11,1,0,Luleflames,2,1,0,12,3
2389582,1,Ancient,BIG,4,8,0,Lilmix,6,5,0,12,11
2389345,1,Nuke,FOLHA AMARELA,7,5,5,Players,7,8,10,17,25
2389345,2,Dust2,FOLHA AMARELA,9,3,0,Players,4,3,0,12,7
2389345,3,Mirage,FOLHA AMARELA,9,3,3,Players,9,4,1,15,14
2389441,1,Nuke,RED Canids,9,3,0,A FUNDAÇÃO,4,1,0,12,5
2389441,2,Inferno,RED Canids,10,2,0,A FUNDAÇÃO,3,0,0,12,3
2389442,1,Ancient,BESTIA Academy,1,11,0,Gaimin Gladiators,0,2,0,12,2
2389442,2,Dust2,BESTIA Academy,5,7,0,Gaimin Gladiators,3,6,0,12,9
2389516,1,Mirage,FORZE Reload,2,10,0,Eternal Fire,6,3,0,12,9
2389516,2,Ancient,FORZE Reload,5,7,0,Eternal Fire,8,2,0,12,10
2389516,3,Dust2,FORZE Reload,4,8,0,Eternal Fire,9,3,0,12,12
2389344,1,Anubis,Bounty Hunters,5,7,0,Bad Luck,8,1,0,12,9
2389344,2,Ancient,Bounty Hunters,7,5,0,Bad Luck,6,3,0,12,9
2389439,1,Dust2,Gaimin Gladiators,10,2,0,A FUNDAÇÃO,3,0,0,12,3
2389439,2,Nuke,Gaimin Gladiators,12,0,0,A FUNDAÇÃO,1,0,0,12,1
2389118,1,Ancient,AM,6,6,0,1win,4,7,0,12,11
2389118,2,Dust2,AM,3,9,0,1win,0,4,0,12,4
2389440,1,Overpass,RED Canids,9,3,0,BESTIA Academy,4,0,0,12,4
2389343,1,Ancient,Yawara,10,2,0,Prison Breakers,3,7,0,12,10
2389343,2,Mirage,Yawara,1,11,0,Prison Breakers,0,2,0,12,2
2389343,3,Dust2,Yawara,5,7,7,Prison Breakers,5,4,2,19,11
2389437,1,Dust2,CTNex,1,11,0,Keyd Stars,0,2,0,12,2
2389437,2,Mirage,CTNex,1,11,0,Keyd Stars,0,2,0,12,2
2389514,1,Mirage,MASONIC,6,6,0,MINLATE,3,7,0,12,10
2389514,2,Nuke,MASONIC,7,5,5,MINLATE,7,7,4,17,18
2389514,3,Anubis,MASONIC,4,8,0,MINLATE,6,5,0,12,11
2389342,1,Dust2,LP,5,7,0,Four Magic,8,2,0,12,10
2389342,2,Inferno,LP,7,5,0,Four Magic,6,2,0,12,8
2389436,1,Mirage,Keyd Stars,0,12,0,9z,0,1,0,12,1
2389436,2,Dust2,Keyd Stars,7,5,5,9z,7,2,4,17,13
2389116,1,Mirage,Phantom,7,5,0,FORZE Reload,6,2,0,12,8
2389116,2,Nuke,Phantom,10,2,0,FORZE Reload,3,5,0,12,8
2389435,1,Mirage,MIBR,12,0,0,CTNex,1,0,0,12,1
2389435,2,Inferno,MIBR,11,1,0,CTNex,2,0,0,12,2
2389468,1,Overpass,Truck Drivers,7,5,0,Prestige,6,4,0,12,10
2389468,2,Dust2,Truck Drivers,6,6,0,Prestige,7,4,0,12,11
2389513,1,Anubis,MOUZ NXT,10,2,0,ALLINNERS,3,4,0,12,7
2389513,2,Mirage,MOUZ NXT,4,8,0,ALLINNERS,2,5,0,12,7
2389513,3,Dust2,MOUZ NXT,8,4,0,ALLINNERS,5,5,0,12,10
2389033,1,Ancient,FORZE Reload,3,9,0,Acend,6,4,0,12,10
2389033,2,Overpass,FORZE Reload,3,9,0,Acend,1,4,0,12,5
2389467,1,Dust2,MASONIC,3,9,0,Prestige,1,4,0,12,5
2389467,2,Nuke,MASONIC,4,8,0,Prestige,6,5,0,12,11
2389433,1,Nuke,Sharks,7,5,0,Galorys,6,1,0,12,7
2389433,2,Overpass,Sharks,6,6,0,Galorys,7,3,0,12,10
2389434,1,Mirage,METANOIA,8,4,4,GameHunters,8,0,4,16,12
2389434,2,Dust2,METANOIA,2,10,0,GameHunters,0,3,0,12,3
2389341,1,Inferno,Bad Luck,5,7,0,MAGICOS,0,6,0,12,6
2389341,2,Anubis,Bad Luck,8,4,0,MAGICOS,5,7,0,12,12
2389341,3,Overpass,Bad Luck,10,2,0,MAGICOS,3,0,0,12,3
2389432,1,Nuke,Galorys,4,8,0,GameHunters,5,5,0,12,10
2389432,2,Ancient,Galorys,6,6,0,GameHunters,0,7,0,12,7
2389512,1,Mirage,Eternal Fire,7,5,0,MINLATE,6,4,0,12,10
2389512,2,Nuke,Eternal Fire,6,6,0,MINLATE,2,7,0,12,9
2389512,3,Overpass,Eternal Fire,9,3,0,MINLATE,4,0,0,12,4
2389340,1,Inferno,Crashers,3,9,0,paiN Academy,6,4,0,12,10
2389340,2,Overpass,Crashers,8,4,0,paiN Academy,5,4,0,12,9
2389340,3,Dust2,Crashers,8,4,0,paiN Academy,5,3,0,12,8
2389114,1,Overpass,AM,1,11,0,illwill,10,2,0,12,12
2389114,2,Nuke,AM,5,7,0,illwill,6,6,0,12,12
2389511,1,Ancient,FORZE Reload,6,6,6,MASONIC,6,16,14,18,36
