match_id,team1,team2,map_name,score_t1,score_t2,map_winner,map_number,date
2384688,Gentle Mates,Nemiga,Inferno,13,4,Gentle Mates,1,26th of August 2025
2384688,Gentle Mates,Nemiga,Ancient,13,10,Gentle Mates,2,26th of August 2025
2384870,Betclic,Monte,Ancient,13,4,Betclic,1,26th of August 2025
2384870,Betclic,Monte,Inferno,8,13,Monte,2,26th of August 2025
2384870,Betclic,Monte,Nuke,7,13,Monte,3,26th of August 2025
2384728,Sangal,Nuclear TigeRES,Ancient,11,13,Nuclear TigeRES,1,24th of August 2025
2384728,Sangal,Nuclear TigeRES,Nuke,7,13,Nuclear TigeRES,2,24th of August 2025
2384388,The MongolZ,Aurora,Mirage,16,14,The MongolZ,1,24th of August 2025
2384388,The MongolZ,Aurora,Dust2,13,9,The MongolZ,2,24th of August 2025
2384388,The MongolZ,Aurora,Nuke,13,4,The MongolZ,3,24th of August 2025
2384800,Tricked,Monte,Nuke,7,13,Monte,1,24th of August 2025
2384800,Tricked,Monte,Dust2,9,13,Monte,2,24th of August 2025
2384725,CYBERSHOKE,K27,Ancient,5,13,K27,1,24th of August 2025
2384725,CYBERSHOKE,K27,Dust2,13,11,CYBERSHOKE,2,24th of August 2025
2384725,CYBERSHOKE,K27,Overpass,19,15,CYBERSHOKE,3,24th of August 2025
2384387,Vitality,Falcons,Inferno,13,9,Vitality,1,24th of August 2025
2384387,Vitality,Falcons,Train,3,13,Falcons,2,24th of August 2025
2384387,Vitality,Falcons,Nuke,3,13,Falcons,3,24th of August 2025
2384386,Aurora,Falcons,Inferno,13,6,Aurora,1,23rd of August 2025
2384386,Aurora,Falcons,Train,13,11,Aurora,2,23rd of August 2025
2384385,The MongolZ,Vitality,Mirage,13,8,The MongolZ,1,23rd of August 2025
2384385,The MongolZ,Vitality,Dust2,9,13,Vitality,2,23rd of August 2025
2384385,The MongolZ,Vitality,Nuke,13,7,The MongolZ,3,23rd of August 2025
2384599,Alliance,EYEBALLERS,Overpass,11,13,EYEBALLERS,1,23rd of August 2025
2384599,Alliance,EYEBALLERS,Nuke,13,3,Alliance,2,23rd of August 2025
2384599,Alliance,EYEBALLERS,Inferno,13,11,Alliance,3,23rd of August 2025
2384599,Alliance,EYEBALLERS,Dust2,8,13,EYEBALLERS,4,23rd of August 2025
2384599,Alliance,EYEBALLERS,Train,8,13,EYEBALLERS,5,23rd of August 2025
2384857,Marsborne,BOSS,Inferno,13,9,Marsborne,1,23rd of August 2025
2384857,Marsborne,BOSS,Default,1,0,Marsborne,2,23rd of August 2025
2384383,Falcons,MOUZ,Ancient,13,9,Falcons,1,22nd of August 2025
2384383,Falcons,MOUZ,Inferno,8,13,MOUZ,2,22nd of August 2025
2384383,Falcons,MOUZ,Nuke,13,10,Falcons,3,22nd of August 2025
2384687,BC.Game,BetBoom,Mirage,4,13,BetBoom,1,22nd of August 2025
2384687,BC.Game,BetBoom,Nuke,16,19,BetBoom,2,22nd of August 2025
2384384,HEROIC,Aurora,Mirage,7,13,Aurora,1,22nd of August 2025
2384384,HEROIC,Aurora,Dust2,11,13,Aurora,2,22nd of August 2025
2384547,Alliance,ARCRED,Inferno,13,5,Alliance,1,22nd of August 2025
2384547,Alliance,ARCRED,Train,13,11,Alliance,2,22nd of August 2025
2384598,FORZE Reload,EYEBALLERS,Overpass,16,19,EYEBALLERS,1,22nd of August 2025
2384598,FORZE Reload,EYEBALLERS,Nuke,25,23,FORZE Reload,2,22nd of August 2025
2384598,FORZE Reload,EYEBALLERS,Dust2,9,13,EYEBALLERS,3,22nd of August 2025
2384685,BC.Game,OG,Nuke,16,13,BC.Game,1,22nd of August 2025
2384685,BC.Game,OG,Mirage,13,10,BC.Game,2,22nd of August 2025
2384667,EYEBALLERS,BIG Academy,Ancient,16,14,EYEBALLERS,1,22nd of August 2025
2384667,EYEBALLERS,BIG Academy,Inferno,13,3,EYEBALLERS,2,22nd of August 2025
2384381,TYLOO,Vitality,Inferno,4,13,Vitality,1,21st of August 2025
2384381,TYLOO,Vitality,Nuke,8,13,Vitality,2,21st of August 2025
2384382,The MongolZ,3DMAX,Ancient,13,9,The MongolZ,1,21st of August 2025
2384382,The MongolZ,3DMAX,Inferno,9,13,3DMAX,2,21st of August 2025
2384382,The MongolZ,3DMAX,Nuke,13,8,The MongolZ,3,21st of August 2025
2384683,fnatic,OG,Inferno,6,13,OG,1,21st of August 2025
2384683,fnatic,OG,Ancient,11,13,OG,2,21st of August 2025
2384303,MOUZ,Virtus.pro,Inferno,6,13,Virtus.pro,1,21st of August 2025
2384303,MOUZ,Virtus.pro,Mirage,13,4,MOUZ,2,21st of August 2025
2384303,MOUZ,Virtus.pro,Overpass,13,10,MOUZ,3,21st of August 2025
2384596,GenOne,EYEBALLERS,Inferno,6,13,EYEBALLERS,1,21st of August 2025
2384596,GenOne,EYEBALLERS,Train,10,13,EYEBALLERS,2,21st of August 2025
2384304,G2,Falcons,Ancient,9,13,Falcons,1,21st of August 2025
2384304,G2,Falcons,Train,7,13,Falcons,2,21st of August 2025
2384597,Alliance,FORZE Reload,Nuke,13,6,Alliance,1,21st of August 2025
2384597,Alliance,FORZE Reload,Ancient,8,13,FORZE Reload,2,21st of August 2025
2384597,Alliance,FORZE Reload,Dust2,13,9,Alliance,3,21st of August 2025
2384681,ECSTATIC,BetBoom,Train,13,11,ECSTATIC,1,21st of August 2025
2384681,ECSTATIC,BetBoom,Nuke,10,13,BetBoom,2,21st of August 2025
2384681,ECSTATIC,BetBoom,Overpass,10,13,BetBoom,3,21st of August 2025
2384541,FAVBET,Monte,Dust2,11,13,Monte,1,21st of August 2025
2384541,FAVBET,Monte,Nuke,11,13,Monte,2,21st of August 2025
2384717,ARCRED,1win,Inferno,11,13,1win,1,21st of August 2025
2384717,ARCRED,1win,Train,16,19,1win,2,21st of August 2025
2384572,Sharks,Fluxo,Ancient,12,16,Fluxo,1,20th of August 2025
2384572,Sharks,Fluxo,Nuke,9,13,Fluxo,2,20th of August 2025
2384305,FaZe,Aurora,Inferno,13,6,FaZe,1,20th of August 2025
2384305,FaZe,Aurora,Mirage,3,13,Aurora,2,20th of August 2025
2384305,FaZe,Aurora,Overpass,7,13,Aurora,3,20th of August 2025
2384306,Spirit,HEROIC,Ancient,13,5,Spirit,1,20th of August 2025
2384306,Spirit,HEROIC,Nuke,3,13,HEROIC,2,20th of August 2025
2384306,Spirit,HEROIC,Mirage,14,16,HEROIC,3,20th of August 2025
2384680,BetBoom,Betclic,Ancient,16,13,BetBoom,1,20th of August 2025
2384680,BetBoom,Betclic,Nuke,13,9,BetBoom,2,20th of August 2025
2384540,Tricked,ARCRED,Inferno,8,13,ARCRED,1,20th of August 2025
2384540,Tricked,ARCRED,Mirage,7,13,ARCRED,2,20th of August 2025
2384299,Vitality,Liquid,Mirage,13,11,Vitality,1,20th of August 2025
2384299,Vitality,Liquid,Dust2,19,16,Vitality,2,20th of August 2025
2384300,TYLOO,Astralis,Inferno,8,13,Astralis,1,20th of August 2025
2384300,TYLOO,Astralis,Overpass,13,7,TYLOO,2,20th of August 2025
2384300,TYLOO,Astralis,Train,13,10,TYLOO,3,20th of August 2025
2384715,CYBERSHOKE,FORZE Reload,Nuke,7,13,FORZE Reload,1,20th of August 2025
2384715,CYBERSHOKE,FORZE Reload,Dust2,17,19,FORZE Reload,2,20th of August 2025
2384301,Natus Vincere,3DMAX,Ancient,13,10,Natus Vincere,1,20th of August 2025
2384301,Natus Vincere,3DMAX,Inferno,9,13,3DMAX,2,20th of August 2025
2384301,Natus Vincere,3DMAX,Nuke,11,13,3DMAX,3,20th of August 2025
2384664,G2 Ares,BIG Academy,Overpass,10,13,BIG Academy,1,20th of August 2025
2384664,G2 Ares,BIG Academy,Inferno,13,4,G2 Ares,2,20th of August 2025
2384664,G2 Ares,BIG Academy,Mirage,9,13,BIG Academy,3,20th of August 2025
2384595,GenOne,K27,Ancient,8,13,K27,1,20th of August 2025
2384595,GenOne,K27,Dust2,13,11,GenOne,2,20th of August 2025
2384595,GenOne,K27,Nuke,13,11,GenOne,3,20th of August 2025
2384302,GamerLegion,The MongolZ,Overpass,7,13,The MongolZ,1,20th of August 2025
2384302,GamerLegion,The MongolZ,Inferno,3,13,The MongolZ,2,20th of August 2025
2384678,ENCE,BC.Game,Mirage,9,13,BC.Game,1,20th of August 2025
2384678,ENCE,BC.Game,Dust2,10,13,BC.Game,2,20th of August 2025
2384677,fnatic,Tricked,Inferno,13,11,fnatic,1,20th of August 2025
2384677,fnatic,Tricked,Dust2,13,1,fnatic,2,20th of August 2025
2384778,Wildcard,BOSS,Ancient,13,6,Wildcard,1,20th of August 2025
2384778,Wildcard,BOSS,Overpass,13,6,Wildcard,2,20th of August 2025
2384630,Fluxo,9z,Nuke,13,6,Fluxo,1,20th of August 2025
2384630,Fluxo,9z,Ancient,13,10,Fluxo,2,20th of August 2025
2384629,Sharks,9z,Inferno,13,6,Sharks,1,19th of August 2025
2384629,Sharks,9z,Ancient,7,13,9z,2,19th of August 2025
2384629,Sharks,9z,Nuke,10,13,9z,3,19th of August 2025
2384592,K27,FORZE Reload,Overpass,14,16,FORZE Reload,1,19th of August 2025
2384592,K27,FORZE Reload,Dust2,13,11,K27,2,19th of August 2025
2384592,K27,FORZE Reload,Ancient,7,13,FORZE Reload,3,19th of August 2025
2384674,ECSTATIC,HOTU,Dust2,13,11,ECSTATIC,1,19th of August 2025
2384674,ECSTATIC,HOTU,Train,13,4,ECSTATIC,2,19th of August 2025
2384593,Alliance,EYEBALLERS,Nuke,13,3,Alliance,1,19th of August 2025
2384593,Alliance,EYEBALLERS,Dust2,13,9,Alliance,2,19th of August 2025
2384627,BESTIA,Fluxo,Ancient,13,8,BESTIA,1,19th of August 2025
2384627,BESTIA,Fluxo,Inferno,5,13,Fluxo,2,19th of August 2025
2384627,BESTIA,Fluxo,Mirage,6,13,Fluxo,3,19th of August 2025
2384647,Tricked,JiJieHao,Dust2,7,13,JiJieHao,1,18th of August 2025
2384647,Tricked,JiJieHao,Inferno,13,9,Tricked,2,18th of August 2025
2384647,Tricked,JiJieHao,Nuke,13,11,Tricked,3,18th of August 2025
2384646,ARCRED,HOTU,Mirage,2,13,HOTU,1,18th of August 2025
2384646,ARCRED,HOTU,Ancient,7,13,HOTU,2,18th of August 2025
2384624,9z,ODDIK,Inferno,13,1,9z,1,18th of August 2025
2384624,9z,ODDIK,Train,16,14,9z,2,18th of August 2025
2384710,Fluxo,Imperial,Inferno,11,13,Imperial,1,18th of August 2025
2384710,Fluxo,Imperial,Mirage,11,13,Imperial,2,18th of August 2025
2384622,Sharks,Bounty Hunters,Nuke,13,9,Sharks,1,18th of August 2025
2384622,Sharks,Bounty Hunters,Mirage,13,9,Sharks,2,18th of August 2025
2384708,Imperial,BESTIA,Inferno,13,10,Imperial,1,17th of August 2025
2384708,Imperial,BESTIA,Dust2,10,13,BESTIA,2,17th of August 2025
2384708,Imperial,BESTIA,Mirage,16,13,Imperial,3,17th of August 2025
2384498,PARIVISION,ECSTATIC,Train,22,25,ECSTATIC,1,17th of August 2025
2384498,PARIVISION,ECSTATIC,Dust2,13,10,PARIVISION,2,17th of August 2025
2384498,PARIVISION,ECSTATIC,Inferno,13,9,PARIVISION,3,17th of August 2025
2384156,Spirit,The MongolZ,Nuke,13,11,Spirit,1,17th of August 2025
2384156,Spirit,The MongolZ,Mirage,16,13,Spirit,2,17th of August 2025
2384156,Spirit,The MongolZ,Ancient,13,5,Spirit,3,17th of August 2025
2384657,G2 Ares,EYEBALLERS,Mirage,16,14,G2 Ares,1,17th of August 2025
2384657,G2 Ares,EYEBALLERS,Inferno,7,13,EYEBALLERS,2,17th of August 2025
2384657,G2 Ares,EYEBALLERS,Train,10,13,EYEBALLERS,3,17th of August 2025
2384497,9INE,BIG,Train,10,13,BIG,1,17th of August 2025
2384497,9INE,BIG,Inferno,16,13,9INE,2,17th of August 2025
2384497,9INE,BIG,Nuke,13,4,9INE,3,17th of August 2025
2384500,OG,FUT,Mirage,13,5,OG,1,17th of August 2025
2384500,OG,FUT,Nuke,13,6,OG,2,17th of August 2025
2384576,GenOne,Alliance,Ancient,8,13,Alliance,1,17th of August 2025
2384576,GenOne,Alliance,Inferno,4,13,Alliance,2,17th of August 2025
2384602,9INE,Johnny Speeds,Dust2,11,13,Johnny Speeds,1,16th of August 2025
2384602,9INE,Johnny Speeds,Inferno,13,10,9INE,2,16th of August 2025
2384602,9INE,Johnny Speeds,Overpass,13,7,9INE,3,16th of August 2025
2384601,BetBoom,BC.Game,Mirage,7,13,BC.Game,1,16th of August 2025
2384601,BetBoom,BC.Game,Nuke,13,3,BetBoom,2,16th of August 2025
2384601,BetBoom,BC.Game,Dust2,13,7,BetBoom,3,16th of August 2025
2384603,ENCE,PARIVISION,Ancient,13,6,ENCE,1,16th of August 2025
2384603,ENCE,PARIVISION,Dust2,3,13,PARIVISION,2,16th of August 2025
2384603,ENCE,PARIVISION,Mirage,4,13,PARIVISION,3,16th of August 2025
2384605,OG,BIG,Nuke,13,9,OG,1,16th of August 2025
2384605,OG,BIG,Train,13,9,OG,2,16th of August 2025
2384155,Vitality,The MongolZ,Mirage,7,13,The MongolZ,1,16th of August 2025
2384155,Vitality,The MongolZ,Inferno,11,13,The MongolZ,2,16th of August 2025
2384494,ENCE,fnatic,Dust2,11,13,fnatic,1,16th of August 2025
2384494,ENCE,fnatic,Train,13,3,ENCE,2,16th of August 2025
2384494,ENCE,fnatic,Ancient,10,13,fnatic,3,16th of August 2025
2384154,MOUZ,Spirit,Ancient,14,16,Spirit,1,16th of August 2025
2384154,MOUZ,Spirit,Mirage,5,13,Spirit,2,16th of August 2025
2384640,9INE,CYBERSHOKE,Dust2,5,13,CYBERSHOKE,1,16th of August 2025
2384640,9INE,CYBERSHOKE,Ancient,14,16,CYBERSHOKE,2,16th of August 2025
2384639,BC.Game,ARCRED,Ancient,13,8,BC.Game,1,16th of August 2025
2384639,BC.Game,ARCRED,Inferno,13,10,BC.Game,2,16th of August 2025
2384495,JiJieHao,ECSTATIC,Mirage,2,13,ECSTATIC,1,16th of August 2025
2384495,JiJieHao,ECSTATIC,Inferno,5,13,ECSTATIC,2,16th of August 2025
2384268,NRG,Wildcard,Nuke,13,11,NRG,1,16th of August 2025
2384268,NRG,Wildcard,Train,16,12,NRG,2,16th of August 2025
2384328,Imperial,ODDIK,Nuke,13,10,Imperial,1,16th of August 2025
2384328,Imperial,ODDIK,Inferno,13,9,Imperial,2,16th of August 2025
2384455,BESTIA,Sharks,Default,1,0,BESTIA,1,15th of August 2025
2384455,BESTIA,Sharks,Mirage,13,8,BESTIA,2,15th of August 2025
2384508,HOTU,9INE,Dust2,3,13,9INE,1,15th of August 2025
2384508,HOTU,9INE,Overpass,10,13,9INE,2,15th of August 2025
2384327,ODDIK,Sharks,Train,22,20,ODDIK,1,15th of August 2025
2384327,ODDIK,Sharks,Nuke,1,13,Sharks,2,15th of August 2025
2384327,ODDIK,Sharks,Ancient,16,13,ODDIK,3,15th of August 2025
2384582,Sangal,CYBERSHOKE,Mirage,13,6,Sangal,1,15th of August 2025
2384582,Sangal,CYBERSHOKE,Overpass,8,13,CYBERSHOKE,2,15th of August 2025
2384582,Sangal,CYBERSHOKE,Nuke,13,6,Sangal,3,15th of August 2025
2384585,Betclic,BIG,Nuke,17,19,BIG,1,15th of August 2025
2384585,Betclic,BIG,Train,9,13,BIG,2,15th of August 2025
2384153,Spirit,Virtus.pro,Ancient,13,10,Spirit,1,15th of August 2025
2384153,Spirit,Virtus.pro,Overpass,13,3,Spirit,2,15th of August 2025
2384152,Vitality,Liquid,Train,16,13,Vitality,1,15th of August 2025
2384152,Vitality,Liquid,Nuke,19,16,Vitality,2,15th of August 2025
2384507,ARCRED,Sangal,Mirage,13,7,ARCRED,1,15th of August 2025
2384507,ARCRED,Sangal,Inferno,8,13,Sangal,2,15th of August 2025
2384507,ARCRED,Sangal,Train,13,8,ARCRED,3,15th of August 2025
2384490,BetBoom,fnatic,Overpass,8,13,fnatic,1,15th of August 2025
2384490,BetBoom,fnatic,Train,8,13,fnatic,2,15th of August 2025
2384487,OG,JiJieHao,Mirage,13,2,OG,1,15th of August 2025
2384487,OG,JiJieHao,Nuke,13,9,OG,2,15th of August 2025
2384472,M80,Marsborne,Inferno,13,3,M80,1,15th of August 2025
2384472,M80,Marsborne,Overpass,13,3,M80,2,15th of August 2025
2384267,M80,Wildcard,Overpass,9,13,Wildcard,1,15th of August 2025
2384267,M80,Wildcard,Dust2,9,13,Wildcard,2,15th of August 2025
2384326,Sharks,RED Canids,Inferno,13,10,Sharks,1,14th of August 2025
2384326,Sharks,RED Canids,Mirage,6,13,RED Canids,2,14th of August 2025
2384326,Sharks,RED Canids,Nuke,13,9,Sharks,3,14th of August 2025
2384441,Johnny Speeds,BIG,Overpass,13,9,Johnny Speeds,1,14th of August 2025
2384441,Johnny Speeds,BIG,Mirage,5,13,BIG,2,14th of August 2025
2384441,Johnny Speeds,BIG,Train,13,8,Johnny Speeds,3,14th of August 2025
2384504,Betclic,Tricked,Mirage,13,3,Betclic,1,14th of August 2025
2384504,Betclic,Tricked,Nuke,11,13,Tricked,2,14th of August 2025
2384504,Betclic,Tricked,Ancient,13,10,Betclic,3,14th of August 2025
2384439,BetBoom,HOTU,Dust2,13,11,BetBoom,1,14th of August 2025
2384439,BetBoom,HOTU,Overpass,13,8,BetBoom,2,14th of August 2025
2384442,9INE,OG,Nuke,16,13,9INE,1,14th of August 2025
2384442,9INE,OG,Inferno,13,9,9INE,2,14th of August 2025
2384437,Nemiga,Alliance,Train,16,12,Nemiga,1,14th of August 2025
2384437,Nemiga,Alliance,Dust2,13,6,Nemiga,2,14th of August 2025
2384444,CYBERSHOKE,ENCE,Dust2,2,13,ENCE,1,14th of August 2025
2384444,CYBERSHOKE,ENCE,Ancient,6,13,ENCE,2,14th of August 2025
2384151,The MongolZ,Aurora,Dust2,13,11,The MongolZ,1,14th of August 2025
2384151,The MongolZ,Aurora,Mirage,16,13,The MongolZ,2,14th of August 2025
2384325,ODDIK,Imperial,Dust2,7,13,Imperial,1,14th of August 2025
2384325,ODDIK,Imperial,Train,9,13,Imperial,2,14th of August 2025
2384215,ENCE,SINNERS,Nuke,7,13,SINNERS,1,14th of August 2025
2384215,ENCE,SINNERS,Dust2,13,5,ENCE,2,14th of August 2025
2384215,ENCE,SINNERS,Mirage,13,5,ENCE,3,14th of August 2025
2384150,MOUZ,Astralis,Nuke,13,8,MOUZ,1,14th of August 2025
2384150,MOUZ,Astralis,Mirage,13,4,MOUZ,2,14th of August 2025
2384553,Lynn Vision,The Huns,Overpass,13,8,Lynn Vision,1,14th of August 2025
2384553,Lynn Vision,The Huns,Dust2,13,8,Lynn Vision,2,14th of August 2025
2384482,ECSTATIC,JiJieHao,Dust2,0,13,JiJieHao,1,14th of August 2025
2384482,ECSTATIC,JiJieHao,Nuke,5,13,JiJieHao,2,14th of August 2025
2384213,ENCE,Betclic,Ancient,13,10,ENCE,1,14th of August 2025
2384213,ENCE,Betclic,Mirage,13,7,ENCE,2,14th of August 2025
2384324,Imperial,RED Canids,Mirage,16,14,Imperial,1,13th of August 2025
2384324,Imperial,RED Canids,Nuke,14,16,RED Canids,2,13th of August 2025
2384324,Imperial,RED Canids,Inferno,13,10,Imperial,3,13th of August 2025
2384264,M80,Marsborne,Inferno,13,9,M80,1,13th of August 2025
2384264,M80,Marsborne,Ancient,13,9,M80,2,13th of August 2025
2384486,ENCE,PARIVISION,Dust2,13,6,ENCE,1,13th of August 2025
2384486,ENCE,PARIVISION,Mirage,6,13,PARIVISION,2,13th of August 2025
2384486,ENCE,PARIVISION,Ancient,7,13,PARIVISION,3,13th of August 2025
2384212,HOTU,SINNERS,Nuke,9,13,SINNERS,1,13th of August 2025
2384212,HOTU,SINNERS,Dust2,6,13,SINNERS,2,13th of August 2025
2384485,BIG,9INE,Overpass,13,11,BIG,1,13th of August 2025
2384485,BIG,9INE,Dust2,11,13,9INE,2,13th of August 2025
2384485,BIG,9INE,Ancient,7,13,9INE,3,13th of August 2025
2384432,Betclic,Passion UA,Ancient,13,3,Betclic,1,13th of August 2025
2384432,Betclic,Passion UA,Dust2,13,10,Betclic,2,13th of August 2025
2384323,Sharks,ODDIK,Nuke,9,13,ODDIK,1,13th of August 2025
2384323,Sharks,ODDIK,Ancient,7,13,ODDIK,2,13th of August 2025
2384480,fnatic,PARIVISION,Ancient,7,13,PARIVISION,1,13th of August 2025
2384480,fnatic,PARIVISION,Train,13,11,fnatic,2,13th of August 2025
2384480,fnatic,PARIVISION,Mirage,10,13,PARIVISION,3,13th of August 2025
2384478,Ninjas in Pyjamas,9INE,Mirage,13,6,Ninjas in Pyjamas,1,13th of August 2025
2384478,Ninjas in Pyjamas,9INE,Ancient,7,13,9INE,2,13th of August 2025
2384478,Ninjas in Pyjamas,9INE,Overpass,6,13,9INE,3,13th of August 2025
2384479,ENCE,BetBoom,Nuke,6,13,BetBoom,1,13th of August 2025
2384479,ENCE,BetBoom,Mirage,13,6,ENCE,2,13th of August 2025
2384479,ENCE,BetBoom,Ancient,13,2,ENCE,3,13th of August 2025
2384477,BIG,Passion UA,Mirage,13,1,BIG,1,13th of August 2025
2384477,BIG,Passion UA,Train,13,3,BIG,2,13th of August 2025
2384337,Imperial,ShindeN,Mirage,5,13,ShindeN,1,12th of August 2025
2384337,Imperial,ShindeN,Nuke,13,11,Imperial,2,12th of August 2025
2384337,Imperial,ShindeN,Dust2,13,8,Imperial,3,12th of August 2025
2384262,NRG,BOSS,Mirage,13,5,NRG,1,12th of August 2025
2384262,NRG,BOSS,Overpass,13,3,NRG,2,12th of August 2025
2384279,9INE,Tricked,Inferno,3,13,Tricked,1,12th of August 2025
2384279,9INE,Tricked,Dust2,16,14,9INE,2,12th of August 2025
2384279,9INE,Tricked,Ancient,13,1,9INE,3,12th of August 2025
2384208,HOTU,ARCRED,Ancient,13,11,HOTU,1,12th of August 2025
2384208,HOTU,ARCRED,Mirage,16,12,HOTU,2,12th of August 2025
2384282,Sashi,PARIVISION,Inferno,6,13,PARIVISION,1,12th of August 2025
2384282,Sashi,PARIVISION,Mirage,1,13,PARIVISION,2,12th of August 2025
2384207,Betclic,FAVBET,Train,13,4,Betclic,1,12th of August 2025
2384207,Betclic,FAVBET,Nuke,13,7,Betclic,2,12th of August 2025
2384406,Chinggis Warriors,The Huns,Ancient,11,13,The Huns,1,12th of August 2025
2384406,Chinggis Warriors,The Huns,Nuke,6,13,The Huns,2,12th of August 2025
2384408,Rare Atom,Eruption,Dust2,13,2,Rare Atom,1,12th of August 2025
2384408,Rare Atom,Eruption,Mirage,13,7,Rare Atom,2,12th of August 2025
2384206,Alliance,SINNERS,Dust2,13,5,Alliance,1,12th of August 2025
2384206,Alliance,SINNERS,Nuke,1,13,SINNERS,2,12th of August 2025
2384206,Alliance,SINNERS,Overpass,8,13,SINNERS,3,12th of August 2025
2384286,UNiTY,MOUZ NXT,Mirage,11,13,MOUZ NXT,1,12th of August 2025
2384286,UNiTY,MOUZ NXT,Ancient,13,8,UNiTY,2,12th of August 2025
2384286,UNiTY,MOUZ NXT,Train,13,2,UNiTY,3,12th of August 2025
2384315,HOTU,Tricked,Nuke,2,13,Tricked,1,12th of August 2025
2384315,HOTU,Tricked,Dust2,13,10,HOTU,2,12th of August 2025
2384315,HOTU,Tricked,Ancient,11,13,Tricked,3,12th of August 2025
2384270,Alliance,Sangal,Inferno,13,7,Alliance,1,11th of August 2025
2384270,Alliance,Sangal,Overpass,26,28,Sangal,2,11th of August 2025
2384270,Alliance,Sangal,Train,13,9,Alliance,3,11th of August 2025
2384275,Betclic,BC.Game,Overpass,13,6,Betclic,1,11th of August 2025
2384275,Betclic,BC.Game,Mirage,4,13,BC.Game,2,11th of August 2025
2384275,Betclic,BC.Game,Ancient,10,13,BC.Game,3,11th of August 2025
2384401,GamerLegion,BIG,Train,9,13,BIG,1,11th of August 2025
2384401,GamerLegion,BIG,Nuke,13,5,GamerLegion,2,11th of August 2025
2384401,GamerLegion,BIG,Inferno,13,5,GamerLegion,3,11th of August 2025
2384402,HEROIC,Passion UA,Ancient,13,11,HEROIC,1,11th of August 2025
2384402,HEROIC,Passion UA,Dust2,3,13,Passion UA,2,11th of August 2025
2384402,HEROIC,Passion UA,Overpass,13,5,HEROIC,3,11th of August 2025
2384403,Ninjas in Pyjamas,FUT,Nuke,13,6,Ninjas in Pyjamas,1,11th of August 2025
2384403,Ninjas in Pyjamas,FUT,Ancient,11,13,FUT,2,11th of August 2025
2384403,Ninjas in Pyjamas,FUT,Dust2,9,13,FUT,3,11th of August 2025
2384313,JiJieHao,ARCRED,Train,13,8,JiJieHao,1,11th of August 2025
2384313,JiJieHao,ARCRED,Inferno,3,13,ARCRED,2,11th of August 2025
2384313,JiJieHao,ARCRED,Mirage,4,13,ARCRED,3,11th of August 2025
2384404,fnatic,ECSTATIC,Train,16,13,fnatic,1,11th of August 2025
2384404,fnatic,ECSTATIC,Dust2,13,10,fnatic,2,11th of August 2025
2384247,Alliance,FORZE Reload,Ancient,16,12,Alliance,1,11th of August 2025
2384247,Alliance,FORZE Reload,Train,11,13,FORZE Reload,2,11th of August 2025
2384247,Alliance,FORZE Reload,Dust2,6,13,FORZE Reload,3,11th of August 2025
2384311,Sangal,Tricked,Overpass,13,10,Sangal,1,11th of August 2025
2384311,Sangal,Tricked,Inferno,5,13,Tricked,2,11th of August 2025
2384311,Sangal,Tricked,Ancient,12,16,Tricked,3,11th of August 2025
2384180,PARIVISION,OG,Train,14,16,OG,1,10th of August 2025
2384180,PARIVISION,OG,Mirage,9,13,OG,2,10th of August 2025
2384399,FUT,BetBoom,Mirage,13,4,FUT,1,10th of August 2025
2384149,Legacy,Vitality,Mirage,12,16,Vitality,1,10th of August 2025
2384149,Legacy,Vitality,Dust2,8,13,Vitality,2,10th of August 2025
2384309,CYBERSHOKE,BC.Game,Overpass,16,13,CYBERSHOKE,1,10th of August 2025
2384309,CYBERSHOKE,BC.Game,Mirage,17,19,BC.Game,2,10th of August 2025
2384309,CYBERSHOKE,BC.Game,Ancient,8,13,BC.Game,3,10th of August 2025
2384398,Nemiga,Passion UA,Dust2,5,13,Passion UA,1,10th of August 2025
