team1,team2,score1,score2,event,date,match_url,winner
los kogutos,MASONIC,1,2,A1 Gaming League Season 11,Results for February 7th 2026,https://www.hltv.org/matches/2389170/los-kogutos-vs-masonic-a1-gaming-league-season-11,MASONIC
Acend,CSDIILIT,1,0,A1 Gaming League Season 11,Results for February 7th 2026,https://www.hltv.org/matches/2389171/acend-vs-csdiilit-a1-gaming-league-season-11,Acend
GamerLegion,BC.Game,2,0,RES Showdown 3: BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389945/gamerlegion-vs-bcgame-res-showdown-3-blast-premier-rising-event,GamerLegion
Curralzinho,BESTIA Academy,0,2,CCT Season 3 South America Series 8,Results for February 7th 2026,https://www.hltv.org/matches/2389781/curralzinho-vs-bestia-academy-cct-season-3-south-america-series-8,BESTIA Academy
Rare Atom,TYLOO,0,2,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389938/rare-atom-vs-tyloo-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,TYLOO
MASONIC,VP.Prodigy,0,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 7th 2026,https://www.hltv.org/matches/2389834/masonic-vs-vpprodigy-cct-season-3-europe-series-15-closed-qualifier,VP.Prodigy
STATE,AaB,0,2,A1 Gaming League Season 11,Results for February 7th 2026,https://www.hltv.org/matches/2389169/state-vs-aab-a1-gaming-league-season-11,AaB
M1X KS,Ninjas in Pyjamas,1,2,RES Showdown 3: BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389944/m1x-ks-vs-ninjas-in-pyjamas-res-showdown-3-blast-premier-rising-event,Ninjas in Pyjamas
Morningstar,Lynn Vision,0,2,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389937/morningstar-vs-lynn-vision-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,Lynn Vision
Omega,Nexus,0,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 7th 2026,https://www.hltv.org/matches/2389833/omega-vs-nexus-cct-season-3-europe-series-15-closed-qualifier,Nexus
Underground,Rooster,1,2,DFRAG Open Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389745/underground-vs-rooster-dfrag-open-series-3,Rooster
THUNDER dOWNUNDER,Mindfreak,2,0,DFRAG Open Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389744/thunder-downunder-vs-mindfreak-dfrag-open-series-3,THUNDER dOWNUNDER
Sakura,Blitzkrieg,0,2,Dust2.us Eagle Masters Series 6,Results for February 7th 2026,https://www.hltv.org/matches/2389927/sakura-vs-blitzkrieg-dust2us-eagle-masters-series-6,Blitzkrieg
Outfit 49,Zomblers,0,2,CCT Season 3 North America Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389757/outfit-49-vs-zomblers-cct-season-3-north-america-series-3,Zomblers
InControl,Chicken Coop,0,2,Dust2.us Eagle Masters Series 6,Results for February 7th 2026,https://www.hltv.org/matches/2389932/incontrol-vs-chicken-coop-dust2us-eagle-masters-series-6,Chicken Coop
FlyQuest RED,Reign Above,0,2,Dust2.us Eagle Masters Series 6,Results for February 7th 2026,https://www.hltv.org/matches/2389931/flyquest-red-vs-reign-above-dust2us-eagle-masters-series-6,Reign Above
Mindfreak,Rooster,2,0,DFRAG Open Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389743/mindfreak-vs-rooster-dfrag-open-series-3,Mindfreak
THUNDER dOWNUNDER,Underground,2,0,DFRAG Open Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389742/thunder-downunder-vs-underground-dfrag-open-series-3,THUNDER dOWNUNDER
M80,Wildcard,2,0,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389913/m80-vs-wildcard-ace-na-masters-2026-season-1-blast-premier-rising-event,M80
Crashers,Prison Breakers,1,0,CCT Season 3 South America Series 8,Results for February 7th 2026,https://www.hltv.org/matches/2389782/crashers-vs-prison-breakers-cct-season-3-south-america-series-8,Crashers
SportsBetExpert,Zomblers,1,2,Dust2.us Eagle Masters Series 6,Results for February 7th 2026,https://www.hltv.org/matches/2389930/sportsbetexpert-vs-zomblers-dust2us-eagle-masters-series-6,Zomblers
Sharks,Galorys,2,0,Ace SA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389921/sharks-vs-galorys-ace-sa-masters-2026-season-1-blast-premier-rising-event,Sharks
Passion UA,BOSS,2,0,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 7th 2026,https://www.hltv.org/matches/2389914/passion-ua-vs-boss-ace-na-masters-2026-season-1-blast-premier-rising-event,Passion UA
Fake do Biru,9z,0,2,CCT Season 3 South America Series 8,Results for February 7th 2026,https://www.hltv.org/matches/2389780/fake-do-biru-vs-9z-cct-season-3-south-america-series-8,9z
regain,mouse,2,0,CCT Season 3 North America Series 3,Results for February 7th 2026,https://www.hltv.org/matches/2389756/regain-vs-mouse-cct-season-3-north-america-series-3,regain
Marsborne,Voca,1,2,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389912/marsborne-vs-voca-ace-na-masters-2026-season-1-blast-premier-rising-event,Voca
LP,FOLHA AMARELA,2,1,Liga Gamers Club 2026 Serie A January Cup,Results for February 6th 2026,https://www.hltv.org/matches/2390075/lp-vs-folha-amarela-liga-gamers-club-2026-serie-a-january-cup,LP
BC.Game,Alliance,2,0,RES Showdown 3: BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389943/bcgame-vs-alliance-res-showdown-3-blast-premier-rising-event,BC.Game
RED Canids,Bounty Hunters,2,0,Ace SA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389920/red-canids-vs-bounty-hunters-ace-sa-masters-2026-season-1-blast-premier-rising-event,RED Canids
ex-KRÜ,Bad Luck,2,0,CCT Season 3 South America Series 8,Results for February 6th 2026,https://www.hltv.org/matches/2389779/ex-kr-vs-bad-luck-cct-season-3-south-america-series-8,ex-KRÜ
BetBoom,magic,1,2,CCT Season 3 Europe Series 14,Results for February 6th 2026,https://www.hltv.org/matches/2389572/betboom-vs-magic-cct-season-3-europe-series-14,magic
G2,MOUZ,0,2,IEM Kraków 2026,Results for February 6th 2026,https://www.hltv.org/matches/2389662/g2-vs-mouz-iem-krakw-2026,MOUZ
CSDIILIT,los kogutos,0,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 6th 2026,https://www.hltv.org/matches/2389832/csdiilit-vs-los-kogutos-cct-season-3-europe-series-15-closed-qualifier,los kogutos
Ninjas in Pyjamas,Gentle Mates,2,1,RES Showdown 3: BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389942/ninjas-in-pyjamas-vs-gentle-mates-res-showdown-3-blast-premier-rising-event,Ninjas in Pyjamas
Gaimin Gladiators,9z,0,2,Ace SA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389919/gaimin-gladiators-vs-9z-ace-sa-masters-2026-season-1-blast-premier-rising-event,9z
FOLHA AMARELA,Vasco,1,2,CCT Season 3 South America Series 8,Results for February 6th 2026,https://www.hltv.org/matches/2389778/folha-amarela-vs-vasco-cct-season-3-south-america-series-8,Vasco
NRG,Fisher College,2,0,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389911/nrg-vs-fisher-college-ace-na-masters-2026-season-1-blast-premier-rising-event,NRG
Nexus,Bushido Wildcats,2,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 6th 2026,https://www.hltv.org/matches/2389831/nexus-vs-bushido-wildcats-cct-season-3-europe-series-15-closed-qualifier,Nexus
magic,FAVBET,2,1,CCT Season 3 Europe Series 14,Results for February 6th 2026,https://www.hltv.org/matches/2389571/magic-vs-favbet-cct-season-3-europe-series-14,magic
Imperial,Bad Luck,2,0,Ace SA Masters 2026 Season 1 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389918/imperial-vs-bad-luck-ace-sa-masters-2026-season-1-blast-premier-rising-event,Imperial
FURIA,Aurora,2,0,IEM Kraków 2026,Results for February 6th 2026,https://www.hltv.org/matches/2389661/furia-vs-aurora-iem-krakw-2026,FURIA
GamerLegion,ex-RUBY,2,1,RES Showdown 3: BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389941/gamerlegion-vs-ex-ruby-res-showdown-3-blast-premier-rising-event,GamerLegion
QUAZAR,VP.Prodigy,1,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 6th 2026,https://www.hltv.org/matches/2389830/quazar-vs-vpprodigy-cct-season-3-europe-series-15-closed-qualifier,VP.Prodigy
TYLOO,FengDa,2,0,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389936/tyloo-vs-fengda-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,TYLOO
Procyon,LP,0,2,CCT Season 3 South America Series 8,Results for February 6th 2026,https://www.hltv.org/matches/2389777/procyon-vs-lp-cct-season-3-south-america-series-8,LP
NEXVOID,The Huns,2,1,MESA Pro Series Opening 2026,Results for February 6th 2026,https://www.hltv.org/matches/2389910/nexvoid-vs-the-huns-mesa-pro-series-opening-2026,NEXVOID
BetBoom,ex-RUBY,2,1,CCT Season 3 Europe Series 14,Results for February 6th 2026,https://www.hltv.org/matches/2389570/betboom-vs-ex-ruby-cct-season-3-europe-series-14,BetBoom
Rare Atom,NomadS,2,1,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389935/rare-atom-vs-nomads-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,Rare Atom
3DMAX,M1X KS,1,2,RES Showdown 3: BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389940/3dmax-vs-m1x-ks-res-showdown-3-blast-premier-rising-event,M1X KS
WW,Rebels,1,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 6th 2026,https://www.hltv.org/matches/2389829/ww-vs-rebels-cct-season-3-europe-series-15-closed-qualifier,Rebels
Lynn Vision,Alter Ego,2,0,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389934/lynn-vision-vs-alter-ego-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,Lynn Vision
The Huns,BMZ,2,0,MESA Pro Series Opening 2026,Results for February 6th 2026,https://www.hltv.org/matches/2389909/the-huns-vs-bmz-mesa-pro-series-opening-2026,The Huns
The Huns,Morningstar,0,2,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event,Results for February 6th 2026,https://www.hltv.org/matches/2389933/the-huns-vs-morningstar-yuqilin-pinnacle-of-battle-season-2-blast-premier-rising-event,Morningstar
LAG,Wildcard,1,2,Dust2.us Eagle Masters Series 6,Results for February 6th 2026,https://www.hltv.org/matches/2389926/lag-vs-wildcard-dust2us-eagle-masters-series-6,Wildcard
Outfit 49,F5,2,0,Dust2.us Eagle Masters Series 6,Results for February 6th 2026,https://www.hltv.org/matches/2389928/outfit-49-vs-f5-dust2us-eagle-masters-series-6,Outfit 49
Zomblers,OverKnight,2,0,CCT Season 3 North America Series 3,Results for February 6th 2026,https://www.hltv.org/matches/2389755/zomblers-vs-overknight-cct-season-3-north-america-series-3,Zomblers
regain,FarmVille,1,0,Dust2.us Eagle Masters Series 6,Results for February 6th 2026,https://www.hltv.org/matches/2389925/regain-vs-farmville-dust2us-eagle-masters-series-6,regain
Curralzinho,GameHunters,0,2,CCT Season 3 South America Series 8,Results for February 6th 2026,https://www.hltv.org/matches/2389776/curralzinho-vs-gamehunters-cct-season-3-south-america-series-8,GameHunters
Mythic,mouse,0,1,CCT Season 3 North America Series 3,Results for February 5th 2026,https://www.hltv.org/matches/2389754/mythic-vs-mouse-cct-season-3-north-america-series-3,mouse
ShindeN,BESTIA Academy,2,0,CCT Season 3 South America Series 8,Results for February 5th 2026,https://www.hltv.org/matches/2389775/shinden-vs-bestia-academy-cct-season-3-south-america-series-8,ShindeN
FAVBET,ECSTATIC,2,0,CCT Season 3 Europe Series 14,Results for February 5th 2026,https://www.hltv.org/matches/2389569/favbet-vs-ecstatic-cct-season-3-europe-series-14,FAVBET
los kogutos,WHITEBIRD,0,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 5th 2026,https://www.hltv.org/matches/2389828/los-kogutos-vs-whitebird-cct-season-3-europe-series-15-closed-qualifier,WHITEBIRD
Players,Crashers,2,1,CCT Season 3 South America Series 8,Results for February 5th 2026,https://www.hltv.org/matches/2389774/players-vs-crashers-cct-season-3-south-america-series-8,Players
ECSTATIC,illwill,1,2,NODWIN Clutch Series 4,Results for February 5th 2026,https://www.hltv.org/matches/2389238/ecstatic-vs-illwill-nodwin-clutch-series-4,illwill
MASONIC,Bushido Wildcats,2,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 5th 2026,https://www.hltv.org/matches/2389827/masonic-vs-bushido-wildcats-cct-season-3-europe-series-15-closed-qualifier,MASONIC
EYEBALLERS,magic,0,2,CCT Season 3 Europe Series 14,Results for February 5th 2026,https://www.hltv.org/matches/2389568/eyeballers-vs-magic-cct-season-3-europe-series-14,magic
ex-RUBY,9INE,2,1,CCT Season 3 Europe Series 14,Results for February 5th 2026,https://www.hltv.org/matches/2389567/ex-ruby-vs-9ine-cct-season-3-europe-series-14,ex-RUBY
Nuclear TigeRES,illwill,0,2,NODWIN Clutch Series 4,Results for February 5th 2026,https://www.hltv.org/matches/2389237/nuclear-tigeres-vs-illwill-nodwin-clutch-series-4,illwill
BMZ,NomadS,2,0,MESA Pro Series Opening 2026,Results for February 5th 2026,https://www.hltv.org/matches/2389908/bmz-vs-nomads-mesa-pro-series-opening-2026,BMZ
CSDIILIT,PRIME,2,0,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 5th 2026,https://www.hltv.org/matches/2389826/csdiilit-vs-prime-cct-season-3-europe-series-15-closed-qualifier,CSDIILIT
NEXVOID,The Huns,2,0,MESA Pro Series Opening 2026,Results for February 5th 2026,https://www.hltv.org/matches/2389907/nexvoid-vs-the-huns-mesa-pro-series-opening-2026,NEXVOID
BetBoom,KOLESIE,2,0,CCT Season 3 Europe Series 14,Results for February 5th 2026,https://www.hltv.org/matches/2389566/betboom-vs-kolesie-cct-season-3-europe-series-14,BetBoom
ECSTATIC,GenOne,2,0,NODWIN Clutch Series 4,Results for February 5th 2026,https://www.hltv.org/matches/2389236/ecstatic-vs-genone-nodwin-clutch-series-4,ECSTATIC
home,Nexus,0,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 5th 2026,https://www.hltv.org/matches/2389825/home-vs-nexus-cct-season-3-europe-series-15-closed-qualifier,Nexus
NomadS,The Huns,0,2,MESA Pro Series Opening 2026,Results for February 5th 2026,https://www.hltv.org/matches/2389906/nomads-vs-the-huns-mesa-pro-series-opening-2026,The Huns
FURIA fe,Prison Breakers,1,0,CCT Season 3 South America Series 8,Results for February 5th 2026,https://www.hltv.org/matches/2389773/furia-fe-vs-prison-breakers-cct-season-3-south-america-series-8,FURIA fe
BMZ,NEXVOID,0,2,MESA Pro Series Opening 2026,Results for February 5th 2026,https://www.hltv.org/matches/2389905/bmz-vs-nexvoid-mesa-pro-series-opening-2026,NEXVOID
LAG,Outfit 49,2,0,CCT Season 3 North America Series 3,Results for February 5th 2026,https://www.hltv.org/matches/2389753/lag-vs-outfit-49-cct-season-3-north-america-series-3,LAG
Sakura,FarmVille,1,2,Dust2.us Eagle Masters Series 6,Results for February 5th 2026,https://www.hltv.org/matches/2389897/sakura-vs-farmville-dust2us-eagle-masters-series-6,FarmVille
OverKnight,F5,2,0,Dust2.us Eagle Masters Series 6,Results for February 5th 2026,https://www.hltv.org/matches/2389904/overknight-vs-f5-dust2us-eagle-masters-series-6,OverKnight
Players,Bad Luck,1,2,CCT Season 3 South America Series 8,Results for February 5th 2026,https://www.hltv.org/matches/2389772/players-vs-bad-luck-cct-season-3-south-america-series-8,Bad Luck
SportsBetExpert,regain,2,0,CCT Season 3 North America Series 3,Results for February 5th 2026,https://www.hltv.org/matches/2389752/sportsbetexpert-vs-regain-cct-season-3-north-america-series-3,SportsBetExpert
WHITEBIRD,PRIME,2,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 4th 2026,https://www.hltv.org/matches/2389824/whitebird-vs-prime-cct-season-3-europe-series-15-closed-qualifier,WHITEBIRD
FOLHA AMARELA,GameHunters,2,0,CCT Season 3 South America Series 8,Results for February 4th 2026,https://www.hltv.org/matches/2389771/folha-amarela-vs-gamehunters-cct-season-3-south-america-series-8,FOLHA AMARELA
9INE,los kogutos,2,0,CCT Season 3 Europe Series 14,Results for February 4th 2026,https://www.hltv.org/matches/2389565/9ine-vs-los-kogutos-cct-season-3-europe-series-14,9INE
Betclic,illwill,0,2,NODWIN Clutch Series 4,Results for February 4th 2026,https://www.hltv.org/matches/2389235/betclic-vs-illwill-nodwin-clutch-series-4,illwill
BetBoom,FORZE Reload,2,1,CCT Season 3 Europe Series 14,Results for February 4th 2026,https://www.hltv.org/matches/2389564/betboom-vs-forze-reload-cct-season-3-europe-series-14,BetBoom
los kogutos,CSDIILIT,2,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 4th 2026,https://www.hltv.org/matches/2389823/los-kogutos-vs-csdiilit-cct-season-3-europe-series-15-closed-qualifier,los kogutos
9INE,Nuclear TigeRES,0,2,NODWIN Clutch Series 4,Results for February 4th 2026,https://www.hltv.org/matches/2389234/9ine-vs-nuclear-tigeres-nodwin-clutch-series-4,Nuclear TigeRES
LP,Curralzinho,1,0,CCT Season 3 South America Series 8,Results for February 4th 2026,https://www.hltv.org/matches/2389770/lp-vs-curralzinho-cct-season-3-south-america-series-8,LP
Procyon,Crashers,2,1,CCT Season 3 South America Series 8,Results for February 4th 2026,https://www.hltv.org/matches/2389769/procyon-vs-crashers-cct-season-3-south-america-series-8,Procyon
Oramond,FAVBET,3,2,European Pro League Series 4,Results for February 4th 2026,https://www.hltv.org/matches/2389058/oramond-vs-favbet-european-pro-league-series-4,Oramond
ENCE,ex-RUBY,0,2,CCT Season 3 Europe Series 14,Results for February 4th 2026,https://www.hltv.org/matches/2389563/ence-vs-ex-ruby-cct-season-3-europe-series-14,ex-RUBY
ECSTATIC,Sangal,2,0,NODWIN Clutch Series 4,Results for February 4th 2026,https://www.hltv.org/matches/2389233/ecstatic-vs-sangal-nodwin-clutch-series-4,ECSTATIC
Nexus,Bushido Wildcats,1,2,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 4th 2026,https://www.hltv.org/matches/2389821/nexus-vs-bushido-wildcats-cct-season-3-europe-series-15-closed-qualifier,Bushido Wildcats
Nuclear TigeRES,KOLESIE,1,2,CCT Season 3 Europe Series 14,Results for February 4th 2026,https://www.hltv.org/matches/2389562/nuclear-tigeres-vs-kolesie-cct-season-3-europe-series-14,KOLESIE
GenOne,AM,2,0,NODWIN Clutch Series 4,Results for February 4th 2026,https://www.hltv.org/matches/2389232/genone-vs-am-nodwin-clutch-series-4,GenOne
home,MASONIC,0,1,CCT Season 3 Europe Series 15 Closed Qualifier,Results for February 4th 2026,https://www.hltv.org/matches/2389822/home-vs-masonic-cct-season-3-europe-series-15-closed-qualifier,MASONIC
