match_id,veto_order,team,action,map_name
2388870,4,FOLHA AMARELA,picked,Ancient
2388870,5,ShindeN,removed,Inferno
2388870,6,FOLHA AMARELA,removed,Mirage
2388735,1,Sharks,removed,Dust2
2388735,2,SAW,removed,Mirage
2388735,3,Sharks,picked,Inferno
2388735,4,SAW,picked,Train
2388735,5,Sharks,removed,Overpass
2388735,6,SAW,removed,Ancient
2388877,1,WATERMELON,removed,Mirage
2388877,2,Nemesis,removed,Nuke
2388877,3,WATERMELON,picked,Ancient
2388877,4,Nemesis,picked,Overpass
2388877,5,WATERMELON,removed,Inferno
2388877,6,Nemesis,removed,Train
2388863,1,los kogutos,removed,Overpass
2388863,2,MINLATE,removed,Train
2388863,3,los kogutos,picked,Nuke
2388863,4,MINLATE,picked,Inferno
2388863,5,los kogutos,removed,Mirage
2388863,6,MINLATE,removed,Dust2
2388884,1,Overpeek,removed,Inferno
2388884,2,Peekaboo,removed,Train
2388884,3,Overpeek,picked,Overpass
2388884,4,Peekaboo,picked,Mirage
2388884,5,Overpeek,removed,Nuke
2388884,6,Peekaboo,removed,Dust2
2388886,1,hindsight,removed,Dust2
2388886,2,ex-Nemesis Impact,removed,Mirage
2388886,3,hindsight,picked,Nuke
2388886,4,ex-Nemesis Impact,picked,Inferno
2388886,5,hindsight,removed,Overpass
2388886,6,ex-Nemesis Impact,removed,Train
2388885,1,confidence,removed,Overpass
2388885,2,Flame Sharks fe,removed,Nuke
2388885,3,confidence,picked,Mirage
2388885,4,Flame Sharks fe,picked,Ancient
2388885,5,confidence,removed,Train
2388885,6,Flame Sharks fe,removed,Inferno
2388876,1,FORZE Reload,removed,Inferno
2388876,2,AaB,removed,Dust2
2388876,3,FORZE Reload,picked,Train
2388876,4,AaB,picked,Overpass
2388876,5,FORZE Reload,removed,Nuke
2388876,6,AaB,removed,Mirage
2388882,1,hindsight,removed,Dust2
2388882,2,Flame Sharks fe,removed,Inferno
2388882,3,hindsight,picked,Nuke
2388882,4,Flame Sharks fe,picked,Overpass
2388882,5,hindsight,removed,Train
2388882,6,Flame Sharks fe,removed,Mirage
2388883,1,ex-Nemesis Impact,removed,Mirage
2388883,2,Peekaboo,removed,Dust2
2388883,3,ex-Nemesis Impact,picked,Inferno
2388883,4,Peekaboo,picked,Nuke
2388883,5,ex-Nemesis Impact,removed,Train
2388883,6,Peekaboo,removed,Overpass
2388733,1,Impulse GW,removed,Train
2388733,2,SAW,removed,Mirage
2388733,3,Impulse GW,picked,Dust2
2388733,4,SAW,picked,Nuke
2388733,5,Impulse GW,removed,Overpass
2388733,6,SAW,removed,Ancient
2388779,1,XI,removed,Inferno
2388779,2,Prestige,removed,Train
2388779,3,XI,picked,Ancient
2388779,4,Prestige,picked,Dust2
2388779,5,XI,removed,Mirage
2388779,6,Prestige,removed,Overpass
2388520,1,Bushido Wildcats,removed,Ancient
2388520,2,Misa,removed,Train
2388520,3,Bushido Wildcats,picked,Dust2
2388520,4,Misa,picked,Nuke
2388520,5,Bushido Wildcats,removed,Inferno
2388520,6,Misa,removed,Overpass
2388797,1,GenOne,removed,Mirage
2388797,2,Eternal Fire,removed,Ancient
2388797,3,GenOne,picked,Overpass
2388797,4,Eternal Fire,picked,Nuke
2388797,5,GenOne,removed,Inferno
2388797,6,Eternal Fire,removed,Dust2
2388861,1,MINLATE,removed,Train
2388861,2,Phantom,removed,Inferno
2388861,3,MINLATE,picked,Ancient
2388861,4,Phantom,picked,Mirage
2388861,5,MINLATE,removed,Nuke
2388861,6,Phantom,removed,Dust2
2388778,1,Preasy Mix,removed,Nuke
2388778,2,WOPA,removed,Dust2
2388778,3,Preasy Mix,picked,Inferno
2388778,4,WOPA,picked,Train
2388778,5,Preasy Mix,removed,Mirage
2388778,6,WOPA,removed,Ancient
2388732,1,Famalicão,removed,Nuke
2388732,2,Ninjas in Pyjamas,removed,Inferno
2388732,3,Famalicão,picked,Dust2
2388732,4,Ninjas in Pyjamas,picked,Ancient
2388732,5,Famalicão,removed,Mirage
2388732,6,Ninjas in Pyjamas,removed,Overpass
2388753,1,ALGO,removed,Inferno
2388753,2,Tricked,removed,Ancient
2388753,3,ALGO,picked,Dust2
2388753,4,Tricked,picked,Overpass
2388753,5,ALGO,removed,Mirage
2388753,6,Tricked,removed,Train
2388731,1,EXSAD,removed,Nuke
2388731,2,Gentle Mates,removed,Dust2
2388731,3,EXSAD,picked,Mirage
2388731,4,Gentle Mates,picked,Inferno
2388731,5,EXSAD,removed,Overpass
2388731,6,Gentle Mates,removed,Train
2388862,1,TNC,removed,Nuke
2388862,2,los kogutos,removed,Inferno
2388862,3,TNC,picked,Train
2388862,4,los kogutos,picked,Ancient
2388862,5,TNC,removed,Dust2
2388862,6,los kogutos,removed,Overpass
2388636,1,WHITEBIRD,removed,Train
2388636,2,Oxuji,removed,Overpass
2388636,3,WHITEBIRD,picked,Dust2
2388636,4,Oxuji,picked,Ancient
2388636,5,WHITEBIRD,removed,Inferno
2388636,6,Oxuji,removed,Nuke
2388772,1,Chinggis Warriors,removed,Train
2388772,2,Change The Game,removed,Nuke
2388772,3,Chinggis Warriors,picked,Ancient
2388772,4,Change The Game,picked,Dust2
2388772,5,Change The Game,removed,Overpass
2388772,6,Chinggis Warriors,removed,Inferno
2388881,1,Arise,removed,Train
2388881,2,Legion,removed,Ancient
2388881,3,Arise,picked,Dust2
2388881,4,Legion,picked,Nuke
2388881,5,Arise,removed,Overpass
2388881,6,Legion,removed,Inferno
2388880,1,Arise,removed,Nuke
2388880,2,WahWah,removed,Ancient
2388880,3,Arise,picked,Dust2
2388880,4,WahWah,picked,Mirage
2388880,5,Arise,removed,Train
2388880,6,WahWah,removed,Overpass
2388879,1,ShaatirLonday,removed,Train
2388879,2,Legion,removed,Ancient
2388879,3,ShaatirLonday,picked,Dust2
2388879,4,Legion,picked,Inferno
2388879,5,ShaatirLonday,removed,Overpass
2388879,6,Legion,removed,Mirage
2388868,1,Fuego,removed,Mirage
2388868,2,GameHunters,removed,Overpass
2388868,3,Fuego,picked,Inferno
2388868,4,GameHunters,picked,Train
2388868,5,Fuego,removed,Ancient
2388868,6,GameHunters,removed,Dust2
2388730,1,USA,removed,Train
2388730,2,ASTRAL,removed,Dust2
2388730,3,USA,picked,Mirage
2388730,4,ASTRAL,picked,Ancient
2388730,5,USA,removed,Nuke
2388730,6,ASTRAL,removed,Overpass
2388875,1,Nemesis,removed,Nuke
2388875,2,ALGO,removed,Inferno
2388875,3,Nemesis,picked,Overpass
2388875,4,ALGO,picked,Ancient
2388875,5,Nemesis,removed,Train
2388875,6,ALGO,removed,Dust2
2388728,1,Underground,removed,Train
2388728,2,USA,removed,Overpass
2388728,3,Underground,picked,Ancient
2388728,4,USA,picked,Dust2
2388728,5,Underground,removed,Nuke
2388728,6,USA,removed,Inferno
2388860,1,DOM TOWAROWY,removed,Train
2388860,2,TNC,removed,Overpass
2388860,3,DOM TOWAROWY,picked,Inferno
2388860,4,TNC,picked,Ancient
2388860,5,DOM TOWAROWY,removed,Dust2
2388860,6,TNC,removed,Nuke
2388867,1,9z,removed,Mirage
2388867,2,BESTIA Academy,removed,Train
2388867,3,9z,picked,Dust2
2388867,4,BESTIA Academy,picked,Ancient
2388867,5,9z,removed,Overpass
2388867,6,BESTIA Academy,removed,Inferno
2388859,1,Horizon,removed,Mirage
2388859,2,los kogutos,removed,Overpass
2388859,3,Horizon,picked,Ancient
2388859,4,los kogutos,picked,Nuke
2388859,5,Horizon,removed,Inferno
2388859,6,los kogutos,removed,Dust2
2388874,1,WATERMELON,removed,Mirage
2388874,2,33,removed,Overpass
2388874,3,WATERMELON,picked,Ancient
2388874,4,33,picked,Nuke
2388874,5,WATERMELON,removed,Inferno
2388874,6,33,removed,Dust2
2388795,1,Phantom,removed,Inferno
2388795,2,VP.Prodigy,removed,Overpass
2388795,3,Phantom,picked,Nuke
2388795,4,VP.Prodigy,picked,Dust2
2388795,5,Phantom,removed,Ancient
2388795,6,VP.Prodigy,removed,Train
2388866,1,FOLHA AMARELA,removed,Overpass
2388866,2,Keyd Stars,removed,Train
2388866,3,FOLHA AMARELA,picked,Nuke
2388866,4,Keyd Stars,picked,Dust2
2388866,5,FOLHA AMARELA,removed,Inferno
2388866,6,Keyd Stars,removed,Mirage
2388726,1,Ninjas in Pyjamas,removed,Mirage
2388726,2,USA,removed,Nuke
2388726,3,Ninjas in Pyjamas,removed,Inferno
2388726,4,USA,removed,Train
2388726,5,Ninjas in Pyjamas,removed,Dust2
2388726,6,USA,removed,Overpass
2388727,1,Underground,removed,Nuke
2388727,2,ASTRAL,removed,Inferno
2388727,3,Underground,removed,Mirage
2388727,4,ASTRAL,removed,Dust2
2388727,5,Underground,removed,Overpass
2388727,6,ASTRAL,removed,Ancient
2388725,1,Impulse GW,removed,Train
2388725,2,Rebels,removed,Mirage
2388725,3,Impulse GW,picked,Ancient
2388725,4,Rebels,picked,Nuke
2388725,5,Impulse GW,removed,Overpass
2388725,6,Rebels,removed,Dust2
2388794,1,los kogutos,removed,Inferno
2388794,2,BASEMENT BOYS,removed,Overpass
2388794,3,los kogutos,picked,Nuke
2388794,4,BASEMENT BOYS,picked,Dust2
2388794,5,los kogutos,removed,Train
2388794,6,BASEMENT BOYS,removed,Ancient
2388873,1,FORZE Reload,removed,Inferno
2388873,2,CYBERSHOKE Prospects,removed,Nuke
2388873,3,FORZE Reload,picked,Dust2
2388873,4,CYBERSHOKE Prospects,picked,Mirage
2388873,5,FORZE Reload,removed,Train
2388873,6,CYBERSHOKE Prospects,removed,Overpass
2388865,1,ShindeN,removed,Train
2388865,2,Crashers,removed,Mirage
2388865,3,ShindeN,picked,Nuke
2388865,4,Crashers,picked,Inferno
2388865,5,ShindeN,removed,Overpass
2388865,6,Crashers,removed,Ancient
2388751,1,Wildcard Academy,removed,Overpass
2388751,2,ALGO,removed,Ancient
2388751,3,Wildcard Academy,picked,Dust2
2388751,4,ALGO,picked,Nuke
2388751,5,Wildcard Academy,removed,Inferno
2388751,6,ALGO,removed,Train
2388858,1,los kogutos,removed,Inferno
2388858,2,MINLATE,removed,Train
2388858,3,los kogutos,picked,Ancient
2388858,4,MINLATE,picked,Overpass
2388858,5,los kogutos,removed,Dust2
2388858,6,MINLATE,removed,Mirage
2388857,1,TNC,removed,Nuke
2388857,2,Phantom,removed,Inferno
2388857,3,TNC,picked,Ancient
2388857,4,Phantom,picked,Mirage
2388857,5,TNC,removed,Dust2
2388857,6,Phantom,removed,Overpass
2388723,1,Impulse GW,removed,Train
2388723,2,Flame Hard,removed,Mirage
2388723,3,Impulse GW,picked,Dust2
2388723,4,Flame Hard,picked,Inferno
2388723,5,Impulse GW,removed,Overpass
2388723,6,Flame Hard,removed,Ancient
2388724,1,Gentle Mates,removed,Dust2
2388724,2,Rebels,removed,Mirage
2388724,3,Gentle Mates,picked,Ancient
2388724,4,Rebels,picked,Inferno
2388724,5,Gentle Mates,removed,Train
2388724,6,Rebels,removed,Overpass
2388872,1,AaB,removed,Mirage
2388872,2,aimclub,removed,Overpass
2388872,3,AaB,picked,Inferno
2388872,4,aimclub,picked,Train
2388872,5,AaB,removed,Dust2
2388872,6,aimclub,removed,Nuke
2388769,1,Rooster,removed,Ancient
2388769,2,Change The Game,removed,Nuke
2388769,3,Rooster,picked,Overpass
2388769,4,Change The Game,picked,Dust2
2388769,5,Change The Game,removed,Train
2388769,6,Rooster,removed,Mirage
2388721,1,Impulse GW,removed,Ancient
2388721,2,Rebels,removed,Nuke
2388721,3,Impulse GW,removed,Overpass
2388721,4,Rebels,removed,Dust2
2388721,5,Impulse GW,removed,Train
2388721,6,Rebels,removed,Mirage
2388722,1,Flame Hard,removed,Nuke
2388722,2,Gentle Mates,removed,Dust2
2388722,3,Flame Hard,removed,Overpass
2388722,4,Gentle Mates,removed,Mirage
2388722,5,Flame Hard,removed,Train
2388722,6,Gentle Mates,removed,Inferno
2388792,1,BRUTE,removed,Train
2388792,2,33,removed,Overpass
2388792,3,BRUTE,picked,Ancient
2388792,4,33,picked,Nuke
2388792,5,BRUTE,removed,Dust2
2388792,6,33,removed,Mirage
2388752,1,Tricked,removed,Dust2
2388752,2,ex-GANK,removed,Nuke
2388752,3,Tricked,picked,Overpass
2388752,4,ex-GANK,picked,Inferno
2388752,5,Tricked,removed,Ancient
2388752,6,ex-GANK,removed,Train
2388767,1,Nemesis SEA,removed,Ancient
2388767,2,Eruption,removed,Inferno
2388767,3,Nemesis SEA,picked,Overpass
2388767,4,Eruption,picked,Train
2388767,5,Eruption,removed,Mirage
2388767,6,Nemesis SEA,removed,Dust2
2388720,1,Agency,removed,Dust2
2388720,2,Famalicão,removed,Mirage
2388720,3,Agency,picked,Overpass
2388720,4,Famalicão,picked,Train
2388720,5,Agency,removed,Ancient
2388720,6,Famalicão,removed,Nuke
2388699,1,9INE,removed,Mirage
2388699,2,Venom,removed,Inferno
2388699,3,9INE,picked,Overpass
2388699,4,Venom,picked,Nuke
2388699,5,Venom,removed,Dust2
2388699,6,9INE,removed,Train
2388777,1,RED Canids Academy,removed,Nuke
2388777,2,LP,removed,Overpass
2388777,3,RED Canids Academy,picked,Mirage
2388777,4,LP,picked,Inferno
2388777,5,RED Canids Academy,removed,Train
2388777,6,LP,removed,Ancient
2388719,1,Sharks,removed,Dust2
2388719,2,Famalicão,removed,Nuke
2388719,3,Sharks,picked,Overpass
2388719,4,Famalicão,picked,Inferno
2388719,5,Sharks,removed,Mirage
2388719,6,Famalicão,removed,Ancient
2388718,1,NIC,removed,Nuke
2388718,2,Agency,removed,Dust2
2388718,3,NIC,picked,Train
2388718,4,Agency,picked,Overpass
2388718,5,NIC,removed,Ancient
2388718,6,Agency,removed,Mirage
2388717,1,Famalicão,removed,Overpass
2388717,2,Agency,removed,Dust2
2388717,3,Famalicão,removed,Mirage
2388717,4,Agency,removed,Train
2388717,5,Famalicão,removed,Nuke
2388717,6,Agency,removed,Ancient
2388716,1,Sharks,removed,Dust2
2388716,2,NIC,removed,Ancient
2388716,3,Sharks,removed,Overpass
2388716,4,NIC,removed,Nuke
2388716,5,Sharks,removed,Train
2388716,6,NIC,removed,Mirage
2388715,1,CALAOSCORNOS,removed,Train
2388715,2,EXSAD,removed,Inferno
2388715,3,CALAOSCORNOS,picked,Nuke
2388715,4,EXSAD,picked,Dust2
2388715,5,CALAOSCORNOS,removed,Mirage
2388715,6,EXSAD,removed,Overpass
2388693,1,Acend,removed,Train
2388693,2,Venom,removed,Inferno
2388693,3,Acend,picked,Dust2
2388693,4,Venom,picked,Nuke
2388693,5,Venom,removed,Overpass
2388693,6,Acend,removed,Mirage
2388750,1,Leo,removed,Mirage
2388750,2,Tricked,removed,Dust2
2388750,3,Leo,picked,Ancient
2388750,4,Tricked,picked,Nuke
2388750,5,Leo,removed,Overpass
2388750,6,Tricked,removed,Inferno
2388714,1,SAW,removed,Mirage
2388714,2,EXSAD,removed,Inferno
2388714,3,SAW,picked,Nuke
2388714,4,EXSAD,picked,Ancient
2388714,5,SAW,removed,Dust2
2388714,6,EXSAD,removed,Overpass
2388692,1,illwill,removed,Ancient
2388692,2,Venom,removed,Inferno
2388692,3,illwill,picked,Mirage
2388692,4,Venom,picked,Nuke
2388692,5,Venom,removed,Dust2
2388692,6,illwill,removed,Train
2388713,1,WOLF,removed,Nuke
2388713,2,CALAOSCORNOS,removed,Train
2388713,3,WOLF,picked,Dust2
2388713,4,CALAOSCORNOS,picked,Inferno
2388713,5,WOLF,removed,Mirage
2388713,6,CALAOSCORNOS,removed,Overpass
2388766,1,Ravens,removed,Mirage
2388766,2,Ravens,removed,Train
2388766,3,Change The Game,removed,Nuke
2388766,4,Change The Game,removed,Overpass
2388766,5,Change The Game,removed,Ancient
2388766,6,Ravens,removed,Dust2
2388749,1,ex-GANK,removed,Nuke
2388749,2,Misa,removed,Ancient
2388749,3,ex-GANK,picked,Inferno
2388749,4,Misa,picked,Mirage
2388749,5,ex-GANK,removed,Train
2388749,6,Misa,removed,Overpass
2388712,1,CALAOSCORNOS,removed,Train
2388712,2,EXSAD,removed,Nuke
2388712,3,CALAOSCORNOS,removed,Mirage
2388712,4,EXSAD,removed,Inferno
2388712,5,CALAOSCORNOS,removed,Overpass
2388712,6,EXSAD,removed,Ancient
2388711,1,WOLF,removed,Nuke
2388711,2,SAW,removed,Mirage
2388711,3,WOLF,removed,Inferno
2388711,4,SAW,removed,Dust2
2388711,5,WOLF,removed,Train
2388711,6,SAW,removed,Overpass
2388765,1,Ravens,removed,Mirage
2388765,2,Ravens,removed,Nuke
2388765,3,Chinggis Warriors,removed,Train
2388765,4,Chinggis Warriors,removed,Overpass
2388765,5,Chinggis Warriors,removed,Dust2
2388765,6,Ravens,removed,Inferno
2388764,1,Chinggis Warriors,removed,Train
2388764,2,Chinggis Warriors,removed,Ancient
2388764,3,Change The Game,removed,Nuke
2388764,4,Change The Game,removed,Overpass
2388764,5,Change The Game,removed,Mirage
2388764,6,Chinggis Warriors,removed,Dust2
2388763,1,VTM,removed,Nuke
2388763,2,VTM,removed,Overpass
2388763,3,Rooster,removed,Ancient
2388763,4,Rooster,removed,Train
2388763,5,Rooster,removed,Dust2
2388763,6,VTM,removed,Mirage
2388762,1,VTM,removed,Nuke
2388762,2,VTM,removed,Overpass
2388762,3,Rare Atom,removed,Train
2388762,4,Rare Atom,removed,Mirage
2388762,5,Rare Atom,removed,Inferno
2388762,6,VTM,removed,Dust2
2388761,1,Rooster,removed,Ancient
2388761,2,Rooster,removed,Train
2388761,3,Rare Atom,removed,Nuke
2388761,4,Rare Atom,removed,Overpass
2388761,5,Rare Atom,removed,Mirage
2388761,6,Rooster,removed,Dust2
2388743,1,Rave,removed,Train
2388743,2,Voca,removed,Inferno
2388743,3,Rave,picked,Overpass
2388743,4,Voca,picked,Dust2
2388743,5,Rave,removed,Mirage
2388743,6,Voca,removed,Nuke
2388776,1,RED Canids Academy,removed,Nuke
2388776,2,Players,removed,Train
2388776,3,RED Canids Academy,picked,Mirage
2388776,4,Players,picked,Inferno
2388776,5,RED Canids Academy,removed,Overpass
2388776,6,Players,removed,Ancient
2388687,1,Lazer Cats,removed,Train
2388687,2,Nexus,removed,Mirage
2388687,3,Lazer Cats,picked,Ancient
2388687,4,Nexus,picked,Dust2
2388687,5,Nexus,removed,Nuke
2388687,6,Lazer Cats,removed,Overpass
2388775,1,MIBR Academy,removed,Inferno
2388775,2,LP,removed,Overpass
2388775,3,MIBR Academy,picked,Ancient
2388775,4,LP,picked,Train
2388775,5,MIBR Academy,removed,Nuke
2388775,6,LP,removed,Mirage
2388685,1,Acend,removed,Train
2388685,2,G2 Ares,removed,Nuke
2388685,3,Acend,picked,Overpass
2388685,4,G2 Ares,picked,Mirage
2388685,5,G2 Ares,removed,Dust2
2388685,6,Acend,removed,Inferno
2388682,1,Nexus,removed,Overpass
2388682,2,9INE,removed,Mirage
2388682,3,Nexus,picked,Dust2
2388682,4,9INE,picked,Ancient
2388682,5,9INE,removed,Train
2388682,6,Nexus,removed,Nuke
2388683,1,MOUZ NXT,removed,Nuke
2388683,2,Venom,removed,Inferno
2388683,3,MOUZ NXT,picked,Mirage
2388683,4,Venom,picked,Train
2388683,5,Venom,removed,Dust2
2388683,6,MOUZ NXT,removed,Overpass
2388748,1,ex-GANK,removed,Nuke
2388748,2,ALGO,removed,Inferno
2388748,3,ex-GANK,picked,Dust2
2388748,4,ALGO,picked,Train
2388748,5,ex-GANK,removed,Mirage
2388748,6,ALGO,removed,Overpass
2388760,1,Sensation,removed,Dust2
2388760,2,Sensation,removed,Mirage
2388760,3,Eruption,removed,Inferno
2388760,4,Eruption,removed,Nuke
2388760,5,Eruption,removed,Overpass
2388760,6,Sensation,removed,Train
2388747,1,Wildcard Academy,removed,Inferno
2388747,2,Tricked,removed,Dust2
2388747,3,Wildcard Academy,picked,Ancient
2388747,4,Tricked,picked,Overpass
2388747,5,Wildcard Academy,removed,Nuke
2388747,6,Tricked,removed,Mirage
2388678,1,Acend,removed,Train
2388678,2,CYBERSHOKE,removed,Inferno
2388678,3,Acend,picked,Ancient
2388678,4,CYBERSHOKE,picked,Dust2
2388678,5,CYBERSHOKE,removed,Overpass
2388678,6,Acend,removed,Nuke
2388759,1,JiJieHao,removed,Train
2388759,2,JiJieHao,removed,Nuke
2388759,3,Sensation,removed,Mirage
2388759,4,Sensation,removed,Dust2
2388759,5,Sensation,removed,Inferno
2388759,6,JiJieHao,removed,Overpass
2388507,1,Fire Flux,removed,Nuke
2388507,2,Oramond,removed,Inferno
2388507,3,Fire Flux,picked,Ancient
2388507,4,Oramond,picked,Mirage
2388507,5,Fire Flux,removed,Overpass
2388507,6,Oramond,removed,Dust2
2388757,1,Nemesis SEA,removed,Dust2
2388757,2,Nemesis SEA,removed,Ancient
2388757,3,Deep Cross,removed,Train
2388757,4,Deep Cross,removed,Nuke
2388757,5,Deep Cross,removed,Overpass
2388757,6,Nemesis SEA,removed,Mirage
2388756,1,Lynn Vision,removed,Mirage
2388756,2,Lynn Vision,removed,Inferno
2388756,3,Deep Cross,removed,Train
2388756,4,Deep Cross,removed,Dust2
2388756,5,Deep Cross,removed,Nuke
2388756,6,Lynn Vision,removed,Overpass
2388755,1,Nemesis SEA,removed,Dust2
2388755,2,Nemesis SEA,removed,Train
2388755,3,Lynn Vision,removed,Mirage
2388755,4,Lynn Vision,removed,Overpass
2388755,5,Lynn Vision,removed,Inferno
2388755,6,Nemesis SEA,removed,Ancient
2388742,1,regain,removed,Train
2388742,2,BOSS,removed,Inferno
2388742,3,regain,picked,Dust2
2388742,4,BOSS,picked,Nuke
2388742,5,regain,removed,Overpass
2388742,6,BOSS,removed,Mirage
2388674,1,HyperSpirit,removed,Inferno
2388674,2,The Huns,removed,Train
2388674,3,HyperSpirit,picked,Mirage
2388674,4,The Huns,picked,Ancient
2388674,5,The Huns,removed,Overpass
2388674,6,HyperSpirit,removed,Nuke
2388675,1,Fingers Crossed,removed,Dust2
2388675,2,illwill,removed,Ancient
2388675,3,Fingers Crossed,picked,Train
2388675,4,illwill,picked,Mirage
2388675,5,illwill,removed,Overpass
2388675,6,Fingers Crossed,removed,Nuke
2388673,1,G2 Ares,removed,Nuke
2388673,2,aimclub,removed,Dust2
2388673,3,G2 Ares,picked,Ancient
2388673,4,aimclub,picked,Mirage
2388673,5,aimclub,removed,Overpass
2388673,6,G2 Ares,removed,Train
2388505,1,Fire Flux,removed,Nuke
2388505,2,CYBERSHOKE,removed,Inferno
2388505,3,Fire Flux,picked,Ancient
2388505,4,CYBERSHOKE,picked,Dust2
2388505,5,Fire Flux,removed,Overpass
2388505,6,CYBERSHOKE,removed,Mirage
2388671,1,Fingers Crossed,removed,Dust2
2388671,2,INFINITE,removed,Train
2388671,3,Fingers Crossed,picked,Nuke
2388671,4,INFINITE,picked,Overpass
2388671,5,INFINITE,removed,Inferno
2388671,6,Fingers Crossed,removed,Mirage
2388670,1,HyperSpirit,removed,Inferno
2388670,2,Haemus,removed,Train
2388670,3,HyperSpirit,picked,Mirage
2388670,4,Haemus,picked,Dust2
2388670,5,Haemus,removed,Nuke
2388670,6,HyperSpirit,removed,Ancient
2388676,1,SINQU,removed,Dust2
2388676,2,Nexus,removed,Overpass
2388676,3,SINQU,picked,Mirage
2388676,4,Nexus,picked,Inferno
2388676,5,Nexus,removed,Nuke
2388676,6,SINQU,removed,Ancient
