match_id,map_name,map_number,team1,team2,pistol1_winner,pistol2_winner
2385937,Nuke,1,FURIA,3DMAX,FURIA,FURIA
2385937,Dust2,2,FURIA,3DMAX,FURIA,3DMAX
2385935,Nuke,1,Vitality,Gentle Mates,Gentle Mates,Vitality
2385935,Train,2,Vitality,Gentle Mates,Vitality,Gentle Mates
2386317,Overpass,1,Johnny Speeds,FAVBET,FAVBET,Johnny Speeds
2386317,Inferno,2,Johnny Speeds,FAVBET,Johnny Speeds,Johnny Speeds
2385934,Nuke,1,Aurora,Natus Vincere,Natus Vincere,Natus Vincere
2385934,Dust2,2,Aurora,Natus Vincere,Natus Vincere,Natus Vincere
2385933,Overpass,1,The MongolZ,HOTU,HOTU,The MongolZ
2385933,Mirage,2,The MongolZ,HOTU,HOTU,HOTU
2385933,Ancient,3,The MongolZ,HOTU,HOTU,HOTU
2385932,Inferno,1,Falcons,Astralis,Falcons,Falcons
2385932,Mirage,2,Falcons,Astralis,Astralis,Falcons
2386359,Nuke,1,JiJieHao,Oramond,JiJieHao,JiJieHao
2386359,Mirage,2,JiJieHao,Oramond,Oramond,JiJieHao
2386359,Ancient,3,JiJieHao,Oramond,Oramond,Oramond
2385931,Ancient,1,Spirit,Inner Circle,Inner Circle,Spirit
2385931,Nuke,2,Spirit,Inner Circle,Inner Circle,Spirit
2385931,Mirage,3,Spirit,Inner Circle,Spirit,Spirit
2385930,Overpass,1,MOUZ,GamerLegion,MOUZ,MOUZ
2385930,Nuke,2,MOUZ,GamerLegion,MOUZ,GamerLegion
2386273,Ancient,1,CYBERSHOKE,FAVBET,CYBERSHOKE,CYBERSHOKE
2386273,Nuke,2,CYBERSHOKE,FAVBET,CYBERSHOKE,CYBERSHOKE
2386273,Overpass,3,CYBERSHOKE,FAVBET,FAVBET,CYBERSHOKE
2386389,Mirage,1,Fluxo,RED Canids,Fluxo,RED Canids
2386389,Ancient,2,Fluxo,RED Canids,RED Canids,RED Canids
2386356,Mirage,1,Johnny Speeds,ARCRED,Johnny Speeds,Johnny Speeds
2386356,Inferno,2,Johnny Speeds,ARCRED,Johnny Speeds,Johnny Speeds
2386386,Inferno,1,Imperial,Gaimin Gladiators,Imperial,Gaimin Gladiators
2386386,Nuke,2,Imperial,Gaimin Gladiators,Imperial,Imperial
2386384,Mirage,1,MIBR,ShindeN,MIBR,MIBR
2386384,Inferno,2,MIBR,ShindeN,MIBR,ShindeN
2385929,Mirage,1,FURIA,B8,FURIA,FURIA
2385929,Inferno,2,FURIA,B8,B8,FURIA
2385929,Overpass,3,FURIA,B8,B8,FURIA
2385928,Inferno,1,Astralis,Legacy,Astralis,Astralis
2385928,Overpass,2,Astralis,Legacy,Astralis,Legacy
2385928,Ancient,3,Astralis,Legacy,Astralis,Legacy
2386353,Nuke,1,Johnny Speeds,CYBERSHOKE,CYBERSHOKE,Johnny Speeds
2386353,Mirage,2,Johnny Speeds,CYBERSHOKE,Johnny Speeds,Johnny Speeds
2386269,Inferno,1,EYEBALLERS,1win,EYEBALLERS,1win
2386269,Mirage,2,EYEBALLERS,1win,1win,1win
2386368,Ancient,1,The Huns,Chinggis Warriors,Chinggis Warriors,Chinggis Warriors
2386368,Mirage,2,The Huns,Chinggis Warriors,The Huns,Chinggis Warriors
2386195,Overpass,1,Sangal,FAVBET,Sangal,Sangal
2386195,Inferno,2,Sangal,FAVBET,FAVBET,FAVBET
2386195,Ancient,3,Sangal,FAVBET,FAVBET,FAVBET
2385927,Overpass,1,G2,ENCE,G2,G2
2385927,Train,2,G2,ENCE,ENCE,G2
2386351,Mirage,1,Oramond,Sangal,Sangal,Oramond
2386351,Ancient,2,Oramond,Sangal,Oramond,Sangal
2386006,Ancient,1,CYBERSHOKE,FAVBET,CYBERSHOKE,CYBERSHOKE
2386006,Nuke,2,CYBERSHOKE,FAVBET,FAVBET,FAVBET
2386006,Dust2,3,CYBERSHOKE,FAVBET,FAVBET,FAVBET
2385926,Ancient,1,Legacy,Gentle Mates,Gentle Mates,Legacy
2385926,Mirage,2,Legacy,Gentle Mates,Gentle Mates,Legacy
